trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
1_7_9_merged_102030448,17:15:00,17:15:00,MTL46A,1,,,,
1_7_9_merged_102030448,17:43:00,17:43:00,KAH1B,2,,,,15.95
1_7_9_merged_102030448,17:50:00,17:50:00,CHT3C,3,,,,19.8
1_7_9_merged_102030448,17:57:00,17:57:00,MER7C,4,,,,23.67
1_7_9_merged_102030448,17:59:00,17:59:00,MER6C,5,,,,27.15
1_7_9_merged_102030448,18:03:00,18:03:00,MER2C,6,,,,28.47
1_7_9_merged_102030448,18:07:00,18:07:00,MER1C,7,,,,29.47
1_7_9_merged_102030448,18:10:00,18:10:00,SMN22B,8,,,,34.43
1_7_9_merged_102030448,18:11:00,18:11:00,SMN19B,9,,,,36.26
1_7_9_merged_102030448,18:15:00,18:15:00,SPC8B,10,,,,38.95
1_7_9_merged_102030448,18:20:00,18:20:00,TSS17B,11,,,,41.37
1_7_9_merged_102030448,18:25:00,18:25:00,HOW3B,12,,,,46.08
1_7_9_merged_102030448,18:34:00,18:34:00,TSS5B,13,,,,54.38
1_7_9_merged_102030448,18:35:00,18:35:00,ORM10B,14,,,,55.71
1_7_9_merged_102030448,18:43:00,18:43:00,ORM4B,15,,,,61.25
1_7_9_merged_102030448,18:47:00,18:47:00,ORM11B,16,,,,63.43
1_11_2_merged_102030457,17:10:00,17:10:00,LSL46D,1,,,,
1_11_2_merged_102030457,17:15:00,17:15:00,MTL1B,2,,,,2.6
1_11_2_merged_102030457,17:17:00,17:17:00,LSL14B,3,,,1,3.29
1_11_2_merged_102030457,17:18:00,17:18:00,LSL5B,4,,,1,3.56
1_11_2_merged_102030457,17:21:00,17:21:00,LSL4B,5,,,1,4.37
1_11_2_merged_102030457,17:23:00,17:23:00,LSL13B,6,,,1,4.78
1_11_2_merged_102030457,17:25:00,17:25:00,LSL3B,7,,,1,5.36
1_11_2_merged_102030457,17:26:00,17:26:00,LSL2B,8,,,1,5.79
1_11_2_merged_102030457,17:26:30,17:26:30,LSL12B,9,,,1,6.15
1_11_2_merged_102030457,17:27:00,17:27:00,LSL11B,10,,,1,6.63
1_11_2_merged_102030457,17:27:30,17:27:30,LSL10C,11,,,1,7.0
1_11_2_merged_102030457,17:30:00,17:30:00,KAH1B,12,,,,11.98
1_11_2_merged_102030457,17:37:00,17:37:00,CHT3C,13,,,,15.82
1_11_2_merged_102030457,17:44:00,17:44:00,MER7C,14,,,,19.69
1_11_2_merged_102030457,17:45:00,17:45:00,MER6C,15,,,,23.18
1_11_2_merged_102030457,17:50:00,17:50:00,MER2C,16,,,,24.5
1_11_2_merged_102030457,17:54:00,17:54:00,MER1C,17,,,,25.49
1_11_2_merged_102030457,17:57:00,17:57:00,SMN22B,18,,,,30.46
1_11_2_merged_102030457,17:58:00,17:58:00,SMN19B,19,,,,32.28
1_11_2_merged_102030457,18:02:00,18:02:00,SPC8B,20,,,,34.98
1_1_18_merged_102030495,17:15:00,17:15:00,MTL1B,1,,,,
1_1_18_merged_102030495,17:17:00,17:17:00,LSL14B,2,,,1,0.69
1_1_18_merged_102030495,17:18:00,17:18:00,LSL5B,3,,,1,0.96
1_1_18_merged_102030495,17:21:00,17:21:00,LSL4B,4,,,1,1.77
1_1_18_merged_102030495,17:23:00,17:23:00,LSL13B,5,,,1,2.19
1_1_18_merged_102030495,17:25:00,17:25:00,LSL3B,6,,,1,2.76
1_1_18_merged_102030495,17:26:00,17:26:00,LSL2B,7,,,1,3.19
1_1_18_merged_102030495,17:26:30,17:26:30,LSL12B,8,,,1,3.55
1_1_18_merged_102030495,17:27:00,17:27:00,LSL11B,9,,,1,4.03
1_1_18_merged_102030495,17:27:30,17:27:30,LSL10C,10,,,1,4.4
1_1_18_merged_102030495,17:30:00,17:30:00,KAH1B,11,,,,9.38
1_1_18_merged_102030495,17:37:00,17:37:00,CHT3C,12,,,,13.23
1_1_18_merged_102030495,17:44:00,17:44:00,MER7C,13,,,,17.1
1_1_18_merged_102030495,17:46:00,17:46:00,MER6C,14,,,,20.58
1_1_18_merged_102030495,17:50:00,17:50:00,MER2C,15,,,,21.9
1_1_18_merged_102030495,17:54:00,17:54:00,MER1C,16,,,,22.9
1_1_18_merged_102030495,17:57:00,17:57:00,SMN22B,17,,,,27.86
1_1_18_merged_102030495,17:58:00,17:58:00,SMN19B,18,,,,29.69
1_1_18_merged_102030495,18:02:00,18:02:00,SPC8B,19,,,,32.38
1_1_18_merged_102030495,18:07:00,18:07:00,TSS17B,20,,,,34.79
1_1_18_merged_102030495,18:12:00,18:12:00,HOW3B,21,,,,39.5
1_1_18_merged_102030495,18:21:00,18:21:00,TSS5B,22,,,,47.81
1_1_18_merged_102030495,18:22:00,18:22:00,ORM10B,23,,,,49.13
1_1_18_merged_102030495,18:30:00,18:30:00,ORM4B,24,,,,54.68
1_1_18_merged_102030495,18:34:00,18:34:00,ORM11B,25,,,,56.86
1_2_17_merged_102030440,11:25:00,11:25:00,ORM11D,1,,,,
1_2_17_merged_102030440,11:31:00,11:31:00,ORM4D,2,,,,2.18
1_2_17_merged_102030440,11:37:00,11:37:00,ORM10D,3,,,,7.73
1_2_17_merged_102030440,11:38:00,11:38:00,TSS5D,4,,,,9.05
1_2_17_merged_102030440,11:48:00,11:48:00,HOW3D,5,,,,17.36
1_2_17_merged_102030440,11:53:00,11:53:00,TSS17D,6,,,,22.07
1_2_17_merged_102030440,11:57:00,11:57:00,SPC8D,7,,,,24.48
1_2_17_merged_102030440,11:59:00,11:59:00,SMN19D,8,,,,27.17
1_2_17_merged_102030440,12:02:00,12:02:00,SMN22D,9,,,,29.0
1_2_17_merged_102030440,12:06:00,12:06:00,MER1A,10,,,,33.96
1_2_17_merged_102030440,12:10:00,12:10:00,MER2A,11,,,,34.96
1_2_17_merged_102030440,12:15:00,12:15:00,MER6A,12,,,,36.28
1_2_17_merged_102030440,12:17:00,12:17:00,MER7C,13,,,,39.76
1_2_17_merged_102030440,12:24:00,12:24:00,CHT3A,14,,1,,43.63
1_2_17_merged_102030440,12:29:00,12:29:00,KAH1A,15,,1,,47.48
1_2_17_merged_102030440,12:35:00,12:35:00,LSL10D,16,,1,,52.5
1_2_17_merged_102030440,12:35:30,12:35:30,LSL11A,17,,1,,52.87
1_2_17_merged_102030440,12:36:00,12:36:00,LSL12D,18,,1,,53.35
1_2_17_merged_102030440,12:36:30,12:36:30,LSL2D,19,,1,,53.71
1_2_17_merged_102030440,12:37:00,12:37:00,LSL3D,20,,1,,54.14
1_2_17_merged_102030440,12:39:00,12:39:00,LSL13D,21,,1,,54.71
1_2_17_merged_102030440,12:41:00,12:41:00,LSL4D,22,,1,,55.13
1_2_17_merged_102030440,12:44:00,12:44:00,LSL5D,23,,1,,55.94
1_2_17_merged_102030440,12:45:00,12:45:00,LSL14D,24,,1,,56.2
1_2_17_merged_102030440,12:47:00,12:47:00,MTL1B,25,,,,56.9
1_1_19_merged_102030465,20:00:00,20:00:00,MTL1B,1,,,,
1_1_19_merged_102030465,20:02:00,20:02:00,LSL14B,2,,,1,0.69
1_1_19_merged_102030465,20:03:00,20:03:00,LSL5B,3,,,1,0.96
1_1_19_merged_102030465,20:06:00,20:06:00,LSL4B,4,,,1,1.77
1_1_19_merged_102030465,20:08:00,20:08:00,LSL13B,5,,,1,2.19
1_1_19_merged_102030465,20:10:00,20:10:00,LSL3B,6,,,1,2.76
1_1_19_merged_102030465,20:11:00,20:11:00,LSL2B,7,,,1,3.19
1_1_19_merged_102030465,20:11:30,20:11:30,LSL12B,8,,,1,3.55
1_1_19_merged_102030465,20:12:00,20:12:00,LSL11B,9,,,1,4.03
1_1_19_merged_102030465,20:12:30,20:12:30,LSL10C,10,,,1,4.4
1_1_19_merged_102030465,20:15:00,20:15:00,KAH1B,11,,,,9.38
1_1_19_merged_102030465,20:22:00,20:22:00,CHT3C,12,,,,13.23
1_1_19_merged_102030465,20:29:00,20:29:00,MER7C,13,,,,17.1
1_1_19_merged_102030465,20:31:00,20:31:00,MER6C,14,,,,20.58
1_1_19_merged_102030465,20:35:00,20:35:00,MER2C,15,,,,21.9
1_1_19_merged_102030465,20:39:00,20:39:00,MER1C,16,,,,22.9
1_1_19_merged_102030465,20:42:00,20:42:00,SMN22B,17,,,,27.86
1_1_19_merged_102030465,20:43:00,20:43:00,SMN19B,18,,,,29.69
1_1_19_merged_102030465,20:47:00,20:47:00,SPC8B,19,,,,32.38
1_1_19_merged_102030465,20:52:00,20:52:00,TSS17B,20,,,,34.79
1_1_19_merged_102030465,20:57:00,20:57:00,HOW3B,21,,,,39.5
1_1_19_merged_102030465,21:06:00,21:06:00,TSS5B,22,,,,47.81
1_1_19_merged_102030465,21:07:00,21:07:00,ORM10B,23,,,,49.13
1_1_19_merged_102030465,21:15:00,21:15:00,ORM4B,24,,,,54.68
1_1_19_merged_102030465,21:19:00,21:19:00,ORM11B,25,,,,56.86
1_4_7_merged_102030483,06:50:00,06:50:00,SPC8D,1,,,,
1_4_7_merged_102030483,06:52:00,06:52:00,SMN19D,2,,,,2.69
1_4_7_merged_102030483,06:55:00,06:55:00,SMN22D,3,,,,4.52
1_4_7_merged_102030483,06:59:00,06:59:00,MER1A,4,,,,9.48
1_4_7_merged_102030483,07:03:00,07:03:00,MER2A,5,,,,10.48
1_4_7_merged_102030483,07:08:00,07:08:00,MER6A,6,,,,11.8
1_4_7_merged_102030483,07:10:00,07:10:00,MER7C,7,,,,15.28
1_4_7_merged_102030483,07:17:00,07:17:00,CHT3A,8,,1,,19.15
1_4_7_merged_102030483,07:22:00,07:22:00,KAH1A,9,,1,,23.0
1_4_7_merged_102030483,07:50:00,07:50:00,MTL46A,10,,,,39.01
1_2_1_merged_102030471,05:10:00,05:10:00,ORM11D,1,,,,
1_2_1_merged_102030471,05:16:00,05:16:00,ORM4D,2,,,,2.18
1_2_1_merged_102030471,05:22:00,05:22:00,ORM10D,3,,,,7.73
1_2_1_merged_102030471,05:23:00,05:23:00,TSS5D,4,,,,9.05
1_2_1_merged_102030471,05:33:00,05:33:00,HOW3D,5,,,,17.36
1_2_1_merged_102030471,05:38:00,05:38:00,TSS17D,6,,,,22.07
1_2_1_merged_102030471,05:42:00,05:42:00,SPC8D,7,,,,24.48
1_2_1_merged_102030471,05:44:00,05:44:00,SMN19D,8,,,,27.17
1_2_1_merged_102030471,05:47:00,05:47:00,SMN22D,9,,,,29.0
1_2_1_merged_102030471,05:51:00,05:51:00,MER1A,10,,,,33.96
1_2_1_merged_102030471,05:55:00,05:55:00,MER2A,11,,,,34.96
1_2_1_merged_102030471,06:00:00,06:00:00,MER6A,12,,,,36.28
1_2_1_merged_102030471,06:02:00,06:02:00,MER7C,13,,,,39.76
1_2_1_merged_102030471,06:09:00,06:09:00,CHT3A,14,,1,,43.63
1_2_1_merged_102030471,06:14:00,06:14:00,KAH1A,15,,1,,47.48
1_2_1_merged_102030471,06:20:00,06:20:00,LSL10D,16,,1,,52.5
1_2_1_merged_102030471,06:20:30,06:20:30,LSL11A,17,,1,,52.87
1_2_1_merged_102030471,06:21:00,06:21:00,LSL12D,18,,1,,53.35
1_2_1_merged_102030471,06:21:30,06:21:30,LSL2D,19,,1,,53.71
1_2_1_merged_102030471,06:22:00,06:22:00,LSL3D,20,,1,,54.14
1_2_1_merged_102030471,06:24:00,06:24:00,LSL13D,21,,1,,54.71
1_2_1_merged_102030471,06:26:00,06:26:00,LSL4D,22,,1,,55.13
1_2_1_merged_102030471,06:29:00,06:29:00,LSL5D,23,,1,,55.94
1_2_1_merged_102030471,06:30:00,06:30:00,LSL14D,24,,1,,56.2
1_2_1_merged_102030471,06:32:00,06:32:00,MTL1B,25,,,,56.9
1_11_1_merged_102030454,15:40:00,15:40:00,LSL46D,1,,,,
1_11_1_merged_102030454,15:55:00,15:55:00,MTL1B,2,,,,2.6
1_11_1_merged_102030454,15:57:00,15:57:00,LSL14B,3,,,1,3.29
1_11_1_merged_102030454,15:58:00,15:58:00,LSL5B,4,,,1,3.56
1_11_1_merged_102030454,16:01:00,16:01:00,LSL4B,5,,,1,4.37
1_11_1_merged_102030454,16:03:00,16:03:00,LSL13B,6,,,1,4.78
1_11_1_merged_102030454,16:05:00,16:05:00,LSL3B,7,,,1,5.36
1_11_1_merged_102030454,16:06:00,16:06:00,LSL2B,8,,,1,5.79
1_11_1_merged_102030454,16:06:30,16:06:30,LSL12B,9,,,1,6.15
1_11_1_merged_102030454,16:07:00,16:07:00,LSL11B,10,,,1,6.63
1_11_1_merged_102030454,16:07:30,16:07:30,LSL10C,11,,,1,7.0
1_11_1_merged_102030454,16:10:00,16:10:00,KAH1B,12,,,,11.98
1_11_1_merged_102030454,16:17:00,16:17:00,CHT3C,13,,,,15.82
1_11_1_merged_102030454,16:24:00,16:24:00,MER7C,14,,,,19.69
1_11_1_merged_102030454,16:26:00,16:26:00,MER6C,15,,,,23.18
1_11_1_merged_102030454,16:30:00,16:30:00,MER2C,16,,,,24.5
1_11_1_merged_102030454,16:34:00,16:34:00,MER1C,17,,,,25.49
1_11_1_merged_102030454,16:37:00,16:37:00,SMN22B,18,,,,30.46
1_11_1_merged_102030454,16:38:00,16:38:00,SMN19B,19,,,,32.28
1_11_1_merged_102030454,16:42:00,16:42:00,SPC8B,20,,,,34.98
1_13_1_merged_102030473,16:20:00,16:20:00,LSL46D,1,,,,
1_13_1_merged_102030473,16:35:00,16:35:00,MTL1B,2,,,,2.6
1_13_1_merged_102030473,16:37:00,16:37:00,LSL14B,3,,,1,3.29
1_13_1_merged_102030473,16:38:00,16:38:00,LSL5B,4,,,1,3.56
1_13_1_merged_102030473,16:41:00,16:41:00,LSL4B,5,,,1,4.37
1_13_1_merged_102030473,16:43:00,16:43:00,LSL13B,6,,,1,4.78
1_13_1_merged_102030473,16:45:00,16:45:00,LSL3B,7,,,1,5.36
1_13_1_merged_102030473,16:46:00,16:46:00,LSL2B,8,,,1,5.79
1_13_1_merged_102030473,16:46:30,16:46:30,LSL12B,9,,,1,6.15
1_13_1_merged_102030473,16:47:00,16:47:00,LSL11B,10,,,1,6.63
1_13_1_merged_102030473,16:47:30,16:47:30,LSL10C,11,,,1,7.0
1_13_1_merged_102030473,16:50:00,16:50:00,KAH1B,12,,,,11.98
1_13_1_merged_102030473,16:57:00,16:57:00,CHT3C,13,,,,15.82
1_13_1_merged_102030473,17:04:00,17:04:00,MER7C,14,,,,19.69
1_13_1_merged_102030473,17:06:00,17:06:00,MER6C,15,,,,23.18
1_13_1_merged_102030473,17:10:00,17:10:00,MER2C,16,,,,24.5
1_13_1_merged_102030473,17:14:00,17:14:00,MER1C,17,,,,25.49
1_13_1_merged_102030473,17:17:00,17:17:00,SMN22B,18,,,,30.46
1_13_1_merged_102030473,17:18:00,17:18:00,SMN19B,19,,,,32.28
1_13_1_merged_102030473,17:22:00,17:22:00,SPC8B,20,,,,34.98
1_13_1_merged_102030473,17:27:00,17:27:00,TSS17B,21,,,,37.39
1_13_1_merged_102030473,17:32:00,17:32:00,HOW3B,22,,,,42.1
1_13_1_merged_102030473,17:41:00,17:41:00,TSS5B,23,,,,50.41
1_13_1_merged_102030473,17:42:00,17:42:00,ORM10B,24,,,,51.73
1_13_1_merged_102030473,17:50:00,17:50:00,ORM4B,25,,,,57.27
1_13_1_merged_102030473,17:54:00,17:54:00,ORM11B,26,,,,59.46
1_6_8_merged_102030488,07:09:00,07:09:00,MER1A,1,,,,
1_6_8_merged_102030488,07:13:00,07:13:00,MER2A,2,,,,0.99
1_6_8_merged_102030488,07:18:00,07:18:00,MER6A,3,,,,2.31
1_6_8_merged_102030488,07:20:00,07:20:00,MER7C,4,,,,5.8
1_6_8_merged_102030488,07:27:00,07:27:00,CHT3A,5,,1,,9.67
1_6_8_merged_102030488,07:32:00,07:32:00,KAH1A,6,,1,,13.51
1_6_8_merged_102030488,08:00:00,08:00:00,MTL46A,7,,,,29.52
1_2_16_merged_102030420,07:10:00,07:10:00,ORM11D,1,,,,
1_2_16_merged_102030420,07:16:00,07:16:00,ORM4D,2,,,,2.18
1_2_16_merged_102030420,07:22:00,07:22:00,ORM10D,3,,,,7.73
1_2_16_merged_102030420,07:23:00,07:23:00,TSS5D,4,,,,9.05
1_2_16_merged_102030420,07:33:00,07:33:00,HOW3D,5,,,,17.36
1_2_16_merged_102030420,07:38:00,07:38:00,TSS17D,6,,,,22.07
1_2_16_merged_102030420,07:42:00,07:42:00,SPC8D,7,,,,24.48
1_2_16_merged_102030420,07:44:00,07:44:00,SMN19D,8,,,,27.17
1_2_16_merged_102030420,07:47:00,07:47:00,SMN22D,9,,,,29.0
1_2_16_merged_102030420,07:51:00,07:51:00,MER1A,10,,,,33.96
1_2_16_merged_102030420,07:55:00,07:55:00,MER2A,11,,,,34.96
1_2_16_merged_102030420,08:00:00,08:00:00,MER6A,12,,,,36.28
1_2_16_merged_102030420,08:02:00,08:02:00,MER7C,13,,,,39.76
1_2_16_merged_102030420,08:09:00,08:09:00,CHT3A,14,,1,,43.63
1_2_16_merged_102030420,08:14:00,08:14:00,KAH1A,15,,1,,47.48
1_2_16_merged_102030420,08:20:00,08:20:00,LSL10D,16,,1,,52.5
1_2_16_merged_102030420,08:20:30,08:20:30,LSL11A,17,,1,,52.87
1_2_16_merged_102030420,08:21:00,08:21:00,LSL12D,18,,1,,53.35
1_2_16_merged_102030420,08:21:30,08:21:30,LSL2D,19,,1,,53.71
1_2_16_merged_102030420,08:22:00,08:22:00,LSL3D,20,,1,,54.14
1_2_16_merged_102030420,08:24:00,08:24:00,LSL13D,21,,1,,54.71
1_2_16_merged_102030420,08:26:00,08:26:00,LSL4D,22,,1,,55.13
1_2_16_merged_102030420,08:29:00,08:29:00,LSL5D,23,,1,,55.94
1_2_16_merged_102030420,08:30:00,08:30:00,LSL14D,24,,1,,56.2
1_2_16_merged_102030420,08:32:00,08:32:00,MTL1B,25,,,,56.9
1_2_20_merged_102030467,15:40:00,15:40:00,ORM11D,1,,,,
1_2_20_merged_102030467,15:46:00,15:46:00,ORM4D,2,,,,2.18
1_2_20_merged_102030467,15:52:00,15:52:00,ORM10D,3,,,,7.73
1_2_20_merged_102030467,15:53:00,15:53:00,TSS5D,4,,,,9.05
1_2_20_merged_102030467,16:03:00,16:03:00,HOW3D,5,,,,17.36
1_2_20_merged_102030467,16:08:00,16:08:00,TSS17D,6,,,,22.07
1_2_20_merged_102030467,16:12:00,16:12:00,SPC8D,7,,,,24.48
1_2_20_merged_102030467,16:14:00,16:14:00,SMN19D,8,,,,27.17
1_2_20_merged_102030467,16:17:00,16:17:00,SMN22D,9,,,,29.0
1_2_20_merged_102030467,16:21:00,16:21:00,MER1A,10,,,,33.96
1_2_20_merged_102030467,16:25:00,16:25:00,MER2A,11,,,,34.96
1_2_20_merged_102030467,16:30:00,16:30:00,MER6A,12,,,,36.28
1_2_20_merged_102030467,16:32:00,16:32:00,MER7C,13,,,,39.76
1_2_20_merged_102030467,16:39:00,16:39:00,CHT3A,14,,1,,43.63
1_2_20_merged_102030467,16:44:00,16:44:00,KAH1A,15,,1,,47.48
1_2_20_merged_102030467,16:50:00,16:50:00,LSL10D,16,,1,,52.5
1_2_20_merged_102030467,16:50:30,16:50:30,LSL11A,17,,1,,52.87
1_2_20_merged_102030467,16:51:00,16:51:00,LSL12D,18,,1,,53.35
1_2_20_merged_102030467,16:51:30,16:51:30,LSL2D,19,,1,,53.71
1_2_20_merged_102030467,16:52:00,16:52:00,LSL3D,20,,1,,54.14
1_2_20_merged_102030467,16:54:00,16:54:00,LSL13D,21,,1,,54.71
1_2_20_merged_102030467,16:56:00,16:56:00,LSL4D,22,,1,,55.13
1_2_20_merged_102030467,16:59:00,16:59:00,LSL5D,23,,1,,55.94
1_2_20_merged_102030467,17:00:00,17:00:00,LSL14D,24,,1,,56.2
1_2_20_merged_102030467,17:02:00,17:02:00,MTL1B,25,,,,56.9
1_9_4_merged_102030455,15:15:00,15:15:00,MTL46A,1,,,,
1_9_4_merged_102030455,15:30:00,15:30:00,MTL1B,2,,,,9.18
1_9_4_merged_102030455,15:32:00,15:32:00,LSL14B,3,,,1,9.87
1_9_4_merged_102030455,15:33:00,15:33:00,LSL5B,4,,,1,10.14
1_9_4_merged_102030455,15:36:00,15:36:00,LSL4B,5,,,1,10.95
1_9_4_merged_102030455,15:38:00,15:38:00,LSL13B,6,,,1,11.37
1_9_4_merged_102030455,15:40:00,15:40:00,LSL3B,7,,,1,11.94
1_9_4_merged_102030455,15:41:00,15:41:00,LSL2B,8,,,1,12.37
1_9_4_merged_102030455,15:41:30,15:41:30,LSL12B,9,,,1,12.73
1_9_4_merged_102030455,15:42:00,15:42:00,LSL11B,10,,,1,13.21
1_9_4_merged_102030455,15:42:30,15:42:30,LSL10C,11,,,1,13.58
1_9_4_merged_102030455,15:45:00,15:45:00,KAH1B,12,,,,18.56
1_9_4_merged_102030455,15:52:00,15:52:00,CHT3C,13,,,,22.41
1_9_4_merged_102030455,15:59:00,15:59:00,MER7C,14,,,,26.27
1_9_4_merged_102030455,16:01:00,16:01:00,MER6C,15,,,,29.76
1_9_4_merged_102030455,16:05:00,16:05:00,MER2C,16,,,,31.08
1_9_4_merged_102030455,16:09:00,16:09:00,MER1C,17,,,,32.07
1_9_4_merged_102030455,16:12:00,16:12:00,SMN22B,18,,,,37.04
1_9_4_merged_102030455,16:13:00,16:13:00,SMN19B,19,,,,38.86
1_9_4_merged_102030455,16:17:00,16:17:00,SPC8B,20,,,,41.56
1_9_4_merged_102030455,16:22:00,16:22:00,TSS17B,21,,,,43.97
1_9_4_merged_102030455,16:27:00,16:27:00,HOW3B,22,,,,48.68
1_9_4_merged_102030455,16:36:00,16:36:00,TSS5B,23,,,,56.99
1_9_4_merged_102030455,16:37:00,16:37:00,ORM10B,24,,,,58.31
1_9_4_merged_102030455,16:45:00,16:45:00,ORM4B,25,,,,63.86
1_9_4_merged_102030455,16:49:00,16:49:00,ORM11B,26,,,,66.04
1_14_1_merged_102030447,09:40:00,09:40:00,ORM11D,1,,,,
1_14_1_merged_102030447,09:46:00,09:46:00,ORM4D,2,,,,2.18
1_14_1_merged_102030447,09:52:00,09:52:00,ORM10D,3,,,,7.73
1_14_1_merged_102030447,09:53:00,09:53:00,TSS5D,4,,,,9.05
1_14_1_merged_102030447,10:03:00,10:03:00,HOW3D,5,,,,17.36
1_14_1_merged_102030447,10:08:00,10:08:00,TSS17D,6,,,,22.07
1_14_1_merged_102030447,10:12:00,10:12:00,SPC8D,7,,,,24.48
1_14_1_merged_102030447,10:14:00,10:14:00,SMN19D,8,,,,27.17
1_14_1_merged_102030447,10:17:00,10:17:00,SMN22D,9,,,,29.0
1_14_1_merged_102030447,10:21:00,10:21:00,MER1A,10,,,,33.96
1_14_1_merged_102030447,10:25:00,10:25:00,MER2A,11,,,,34.96
1_14_1_merged_102030447,10:30:00,10:30:00,MER6A,12,,,,36.28
1_14_1_merged_102030447,10:32:00,10:32:00,MER7C,13,,,,39.76
1_14_1_merged_102030447,10:39:00,10:39:00,CHT3A,14,,1,,43.63
1_14_1_merged_102030447,10:44:00,10:44:00,KAH1A,15,,1,,47.48
1_14_1_merged_102030447,10:50:00,10:50:00,LSL10D,16,,1,,52.5
1_14_1_merged_102030447,10:50:30,10:50:30,LSL11A,17,,1,,52.87
1_14_1_merged_102030447,10:51:00,10:51:00,LSL12D,18,,1,,53.35
1_14_1_merged_102030447,10:51:30,10:51:30,LSL2D,19,,1,,53.71
1_14_1_merged_102030447,10:52:00,10:52:00,LSL3D,20,,1,,54.14
1_14_1_merged_102030447,10:54:00,10:54:00,LSL13D,21,,1,,54.71
1_14_1_merged_102030447,10:56:00,10:56:00,LSL4D,22,,1,,55.13
1_14_1_merged_102030447,10:59:00,10:59:00,LSL5D,23,,1,,55.94
1_14_1_merged_102030447,11:00:00,11:00:00,LSL14D,24,,1,,56.2
1_14_1_merged_102030447,11:02:00,11:02:00,MTL1B,25,,1,,56.9
1_14_1_merged_102030447,11:09:00,11:09:00,LSL46B,26,,,,59.5
1_1_15_merged_102030462,08:45:00,08:45:00,MTL1B,1,,,,
1_1_15_merged_102030462,08:47:00,08:47:00,LSL14B,2,,,1,0.69
1_1_15_merged_102030462,08:48:00,08:48:00,LSL5B,3,,,1,0.96
1_1_15_merged_102030462,08:51:00,08:51:00,LSL4B,4,,,1,1.77
1_1_15_merged_102030462,08:53:00,08:53:00,LSL13B,5,,,1,2.19
1_1_15_merged_102030462,08:55:00,08:55:00,LSL3B,6,,,1,2.76
1_1_15_merged_102030462,08:56:00,08:56:00,LSL2B,7,,,1,3.19
1_1_15_merged_102030462,08:56:30,08:56:30,LSL12B,8,,,1,3.55
1_1_15_merged_102030462,08:57:00,08:57:00,LSL11B,9,,,1,4.03
1_1_15_merged_102030462,08:57:30,08:57:30,LSL10C,10,,,1,4.4
1_1_15_merged_102030462,09:00:00,09:00:00,KAH1B,11,,,,9.38
1_1_15_merged_102030462,09:07:00,09:07:00,CHT3C,12,,,,13.23
1_1_15_merged_102030462,09:14:00,09:14:00,MER7C,13,,,,17.1
1_1_15_merged_102030462,09:16:00,09:16:00,MER6C,14,,,,20.58
1_1_15_merged_102030462,09:20:00,09:20:00,MER2C,15,,,,21.9
1_1_15_merged_102030462,09:24:00,09:24:00,MER1C,16,,,,22.9
1_1_15_merged_102030462,09:27:00,09:27:00,SMN22B,17,,,,27.86
1_1_15_merged_102030462,09:28:00,09:28:00,SMN19B,18,,,,29.69
1_1_15_merged_102030462,09:32:00,09:32:00,SPC8B,19,,,,32.38
1_1_15_merged_102030462,09:37:00,09:37:00,TSS17B,20,,,,34.79
1_1_15_merged_102030462,09:42:00,09:42:00,HOW3B,21,,,,39.5
1_1_15_merged_102030462,09:51:00,09:51:00,TSS5B,22,,,,47.81
1_1_15_merged_102030462,09:52:00,09:52:00,ORM10B,23,,,,49.13
1_1_15_merged_102030462,10:00:00,10:00:00,ORM4B,24,,,,54.68
1_1_15_merged_102030462,10:04:00,10:04:00,ORM11B,25,,,,56.86
1_9_14_merged_102030491,21:15:00,21:15:00,MTL46A,1,,,,
1_9_14_merged_102030491,21:30:00,21:30:00,MTL1B,2,,,,9.18
1_9_14_merged_102030491,21:32:00,21:32:00,LSL14B,3,,,1,9.87
1_9_14_merged_102030491,21:33:00,21:33:00,LSL5B,4,,,1,10.14
1_9_14_merged_102030491,21:36:00,21:36:00,LSL4B,5,,,1,10.95
1_9_14_merged_102030491,21:38:00,21:38:00,LSL13B,6,,,1,11.37
1_9_14_merged_102030491,21:40:00,21:40:00,LSL3B,7,,,1,11.94
1_9_14_merged_102030491,21:41:00,21:41:00,LSL2B,8,,,1,12.37
1_9_14_merged_102030491,21:41:30,21:41:30,LSL12B,9,,,1,12.73
1_9_14_merged_102030491,21:42:00,21:42:00,LSL11B,10,,,1,13.21
1_9_14_merged_102030491,21:42:30,21:42:30,LSL10C,11,,,1,13.58
1_9_14_merged_102030491,21:45:00,21:45:00,KAH1B,12,,,,18.56
1_9_14_merged_102030491,21:52:00,21:52:00,CHT3C,13,,,,22.41
1_9_14_merged_102030491,21:59:00,21:59:00,MER7C,14,,,,26.27
1_9_14_merged_102030491,22:01:00,22:01:00,MER6C,15,,,,29.76
1_9_14_merged_102030491,22:05:00,22:05:00,MER2C,16,,,,31.08
1_9_14_merged_102030491,22:09:00,22:09:00,MER1C,17,,,,32.07
1_9_14_merged_102030491,22:12:00,22:12:00,SMN22B,18,,,,37.04
1_9_14_merged_102030491,22:13:00,22:13:00,SMN19B,19,,,,38.86
1_9_14_merged_102030491,22:17:00,22:17:00,SPC8B,20,,,,41.56
1_9_14_merged_102030491,22:22:00,22:22:00,TSS17B,21,,,,43.97
1_9_14_merged_102030491,22:27:00,22:27:00,HOW3B,22,,,,48.68
