shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
1_15,45.4291185048094,-73.6388912937216,15,5.82
1_15,45.4271499970749,-73.644394385534,16,6.3
1_15,45.4240167088737,-73.6458048321178,17,6.67
1_15,45.4248044064104,-73.6490399130017,18,6.93
1_15,45.4248034871916,-73.6497427482171,19,6.99
1_15,45.4245232219413,-73.6507387538859,20,7.07
1_15,45.4234690749462,-73.6517326765965,21,7.21
1_15,45.4085658287745,-73.6595239698258,22,8.98
1_15,45.4061604885841,-73.6614589481659,23,9.29
1_15,45.4053582413276,-73.662427523367,24,9.4
1_15,45.4051234237113,-73.6630272485655,25,9.46
1_15,45.4026352101779,-73.6722939199491,26,10.23
1_15,45.3993315237973,-73.6845843967065,27,11.26
1_15,45.3989595545194,-73.686448049343,28,11.41
1_15,45.3989576093319,-73.6876359355778,29,11.51
1_15,45.399026603794,-73.6894499376919,30,11.65
1_15,45.3989526603429,-73.6906248100804,31,11.74
1_15,45.3984734698836,-73.6919771293908,32,11.86
1_15,45.3979593268322,-73.6927034387672,33,11.94
1_15,45.3971752011219,-73.6934415864961,34,12.05
1_15,45.3684312343549,-73.7100672646455,35,15.5
1_15,45.3433681221051,-73.7251978694874,36,18.52
1_15,45.344278637161,-73.7333428298634,37,19.17
1_15,45.3425322028433,-73.7336801848319,38,19.36
1_15,45.344278637161,-73.7333428298634,39,19.56
1_15,45.3433681221051,-73.7251978694874,40,20.21
1_15,45.3384668471994,-73.7282151848734,41,20.8
1_15,45.3215639076653,-73.738670715106,42,22.85
1_15,45.3106702758785,-73.7453586758514,43,24.17
1_15,45.3025061425091,-73.7505515168086,44,25.16
1_15,45.2787509401973,-73.7657931807889,45,28.06
1_15,45.2782279178353,-73.7662623381364,46,28.13
1_15,45.2653079646635,-73.7839784632168,47,30.13
1_15,45.2610908818793,-73.789806058662,48,30.78
1_15,45.2560431099528,-73.7965967956,49,31.56
1_15,45.2526110229425,-73.7979548715355,50,31.95
1_15,45.2492511748449,-73.7992112488337,51,32.34
1_15,45.2484848147515,-73.7997677531424,52,32.43
1_15,45.2481866862262,-73.8002120571341,53,32.48
1_15,45.2471623973509,-73.8030219750401,54,32.73
1_15,45.2456456986902,-73.8048610135067,55,32.95
1_15,45.244743682755,-73.8056587102492,56,33.07
1_15,45.2441937380468,-73.8060379104677,57,33.14
1_15,45.2431665184924,-73.8065419185344,58,33.26
1_15,45.2427066947877,-73.8068706331537,59,33.32
1_15,45.2422370830299,-73.8074922608442,60,33.39
1_15,45.2411070839997,-73.8093968086524,61,33.58
1_15,45.2403663899632,-73.8104245225214,62,33.7
1_15,45.2395357689786,-73.8114262438966,63,33.82
1_15,45.2389317778008,-73.8118177956378,64,33.89
1_15,45.236456609003,-73.8119953070632,65,34.17
1_15,45.2338567785467,-73.8116881530867,66,34.46
1_15,45.2322353035412,-73.8123033362448,67,34.65
1_15,45.2241795066849,-73.8162321836375,68,35.59
1_15,45.2225915946682,-73.8177131982486,69,35.8
1_15,45.218371876011,-73.8238522492783,70,36.48
1_15,45.2174695802512,-73.8247001944039,71,36.6
1_15,45.2139260272826,-73.8271499500245,72,37.04
1_15,45.2137097292329,-73.827263293418,73,37.06
1_15,45.2129874191647,-73.8280994193449,74,37.17
1_15,45.2122186781864,-73.8294317721936,75,37.3
1_15,45.203896416613,-73.8500306859887,76,39.16
1_15,45.1972800880379,-73.8594087207352,77,40.2
1_15,45.1966374467706,-73.8605883510248,78,40.32
1_15,45.1872011142584,-73.8478413515428,79,41.77
1_15,45.1966374467706,-73.8605883510248,80,43.22
1_15,45.1954961331141,-73.8657612120121,81,43.65
1_15,45.1901133483236,-73.8880103851228,82,45.5
1_15,45.1890541710328,-73.8898611857104,83,45.68
1_15,45.174610635302,-73.9054370983099,84,47.7
1_15,45.1661304950011,-73.9187720473522,85,49.11
1_15,45.1653892845773,-73.9196697888721,86,49.22
1_15,45.1645317393269,-73.9203885635405,87,49.33
1_15,45.1584869246856,-73.9245796052885,88,50.08
1_15,45.1521271884562,-73.92871653306,89,50.86
1_15,45.1482056582635,-73.9305692381788,90,51.32
1_15,45.147528786169,-73.931085529574,91,51.4
1_15,45.1441025910113,-73.9351924071538,92,51.9
1_15,45.1409978422515,-73.9375719804941,93,52.29
1_15,45.1396870223054,-73.9391259014998,94,52.48
1_15,45.1391164801472,-73.9400624241389,95,52.58
1_15,45.1359756592748,-73.9470565017577,96,53.23
1_15,45.130502673507,-73.9610361596654,97,54.49
1_15,45.125606919265,-73.9721196273295,98,55.52
1_15,45.1245962552863,-73.9749587042757,99,55.77
1_15,45.1215421277999,-73.984352205754,100,56.58
1_15,45.1200665800706,-73.9885088181186,101,56.94
1_15,45.1199287704672,-73.9891685949286,102,57.0
1_15,45.1197995741412,-73.9899174164785,103,57.06
1_15,45.1197589943704,-73.9909847590157,104,57.14
1_15,45.1199249914652,-73.9921428500422,105,57.24
1_15,45.1214758700244,-73.9956008573928,106,57.56
1_15,45.1246254884403,-74.0017932901861,107,58.16
1_15,45.1244068935625,-74.0023888201777,108,58.21
1_15,45.1243147249534,-74.0028837637784,109,58.25
1_15,45.1247751996862,-74.0045784665554,110,58.39
1_15,45.1247538864445,-74.0053282691056,111,58.45
1_15,45.123699379731,-74.0137593742782,112,59.13
1_14,45.123699379731,-74.0137593742782,1,0.0
1_14,45.1247538864445,-74.0053282691056,2,0.67
1_14,45.1247751996862,-74.0045784665554,3,0.73
1_14,45.1243147249534,-74.0028837637784,4,0.88
1_14,45.1244068935625,-74.0023888201777,5,0.92
1_14,45.1246254884403,-74.0017932901861,6,0.97
1_14,45.1214758700244,-73.9956008573928,7,1.57
1_14,45.1199249914652,-73.9921428500422,8,1.89
1_14,45.1197589943704,-73.9909847590157,9,1.98
1_14,45.1197995741412,-73.9899174164785,10,2.07
1_14,45.1199287704672,-73.9891685949286,11,2.13
1_14,45.1200665800706,-73.9885088181186,12,2.18
1_14,45.1215421277999,-73.984352205754,13,2.55
1_14,45.1245962552863,-73.9749587042757,14,3.36
1_14,45.125606919265,-73.9721196273295,15,3.61
1_14,45.130502673507,-73.9610361596654,16,4.64
1_14,45.1359756592748,-73.9470565017577,17,5.9
1_14,45.1391164801472,-73.9400624241389,18,6.55
1_14,45.1396870223054,-73.9391259014998,19,6.64
1_14,45.1409978422515,-73.9375719804941,20,6.83
1_14,45.1441025910113,-73.9351924071538,21,7.23
1_14,45.147528786169,-73.931085529574,22,7.73
1_14,45.1482056582635,-73.9305692381788,23,7.81
1_14,45.1521271884562,-73.92871653306,24,8.27
1_14,45.1584869246856,-73.9245796052885,25,9.05
1_14,45.1645317393269,-73.9203885635405,26,9.8
1_14,45.1653892845773,-73.9196697888721,27,9.91
1_14,45.1661304950011,-73.9187720473522,28,10.02
1_14,45.174610635302,-73.9054370983099,29,11.43
1_14,45.1890541710328,-73.8898611857104,30,13.44
1_14,45.1901133483236,-73.8880103851228,31,13.63
1_14,45.1954961331141,-73.8657612120121,32,15.48
1_14,45.1966374467706,-73.8605883510248,33,15.91
1_14,45.1872011142584,-73.8478413515428,34,17.36
1_14,45.1966374467706,-73.8605883510248,35,18.81
1_14,45.1972800880379,-73.8594087207352,36,18.92
1_14,45.203896416613,-73.8500306859887,37,19.96
1_14,45.2122186781864,-73.8294317721936,38,21.83
1_14,45.2129874191647,-73.8280994193449,39,21.96
1_14,45.2137097292329,-73.827263293418,40,22.07
1_14,45.2139260272826,-73.8271499500245,41,22.09
1_14,45.2174695802512,-73.8247001944039,42,22.53
1_14,45.218371876011,-73.8238522492783,43,22.65
1_14,45.2225915946682,-73.8177131982486,44,23.32
1_14,45.2241795066849,-73.8162321836375,45,23.53
1_14,45.2322353035412,-73.8123033362448,46,24.48
1_14,45.2338567785467,-73.8116881530867,47,24.67
1_14,45.236456609003,-73.8119953070632,48,24.96
1_14,45.2389317778008,-73.8118177956378,49,25.23
1_14,45.2395357689786,-73.8114262438966,50,25.31
1_14,45.2403663899632,-73.8104245225214,51,25.43
1_14,45.2411070839997,-73.8093968086524,52,25.54
1_14,45.2422370830299,-73.8074922608442,53,25.74
1_14,45.2427066947877,-73.8068706331537,54,25.81
1_14,45.2431665184924,-73.8065419185344,55,25.87
1_14,45.2441937380468,-73.8060379104677,56,25.99
1_14,45.244743682755,-73.8056587102492,57,26.06
1_14,45.2456456986902,-73.8048610135067,58,26.17
1_14,45.2471623973509,-73.8030219750401,59,26.4
1_14,45.2481866862262,-73.8002120571341,60,26.64
1_14,45.2484848147515,-73.7997677531424,61,26.69
1_14,45.2492511748449,-73.7992112488337,62,26.79
1_14,45.2526110229425,-73.7979548715355,63,27.17
1_14,45.2560431099528,-73.7965967956,64,27.57
1_14,45.2610908818793,-73.789806058662,65,28.34
1_14,45.2653079646635,-73.7839784632168,66,29.0
1_14,45.2782279178353,-73.7662623381364,67,31.0
1_14,45.2787509401973,-73.7657931807889,68,31.07
1_14,45.3025061425091,-73.7505515168086,69,33.96
1_14,45.3106702758785,-73.7453586758514,70,34.96
1_14,45.3215639076653,-73.738670715106,71,36.28
1_14,45.3384668471994,-73.7282151848734,72,38.33
1_14,45.3433681221051,-73.7251978694874,73,38.92
1_14,45.344278637161,-73.7333428298634,74,39.57
1_14,45.3425322028433,-73.7336801848319,75,39.76
1_14,45.344278637161,-73.7333428298634,76,39.96
1_14,45.3433681221051,-73.7251978694874,77,40.61
1_14,45.3554317082431,-73.7177919783709,78,42.07
1_14,45.3684312343549,-73.7100672646455,79,43.63
1_14,45.3971752011219,-73.6934415864961,80,47.08
1_14,45.3979593268322,-73.6927034387672,81,47.19
1_14,45.3984734698836,-73.6919771293908,82,47.27
1_14,45.3989526603429,-73.6906248100804,83,47.39
1_14,45.399026603794,-73.6894499376919,84,47.48
1_14,45.3989576093319,-73.6876359355778,85,47.62
1_14,45.3989595545194,-73.686448049343,86,47.71
1_14,45.3993315237973,-73.6845843967065,87,47.86
1_14,45.4026352101779,-73.6722939199491,88,48.89
1_14,45.4056664515177,-73.6608315878013,89,49.85
1_14,45.4065320502159,-73.6595948937866,90,49.99
1_14,45.4073874470548,-73.6592140544124,91,50.09
1_14,45.4086652761698,-73.6591920938655,92,50.23
1_14,45.4093314175761,-73.6590151098295,93,50.31
1_14,45.4161845603983,-73.6552140433051,94,51.12
1_14,45.4215162079877,-73.6518680049228,95,51.77
1_14,45.4221103654598,-73.6516779240011,96,51.84
1_14,45.4235596703529,-73.6512728902057,97,52.0
1_14,45.4241540968889,-73.6508783374448,98,52.08
1_14,45.424650512294,-73.6497423437871,99,52.18
1_14,45.4246696118794,-73.6488989911143,100,52.25
1_14,45.4240167088737,-73.6458048321178,101,52.5
1_14,45.4271499970749,-73.644394385534,102,52.87
1_14,45.4291185048094,-73.6388912937216,103,53.35
1_14,45.430581164671,-73.634805226808,104,53.71
1_14,45.4324404735045,-73.6299658098053,105,54.14
1_14,45.4364768954428,-73.6254248611015,106,54.71
1_14,45.4394588671113,-73.6222359242759,107,55.13
1_14,45.4441643458233,-73.6142693463757,108,55.94
1_14,45.4459483033772,-73.6119974603148,109,56.2
1_14,45.4477322521535,-73.6096870789984,110,56.47
1_14,45.4472743182155,-73.6086506924456,111,56.57
1_14,45.4470683329095,-73.6076148017414,112,56.65
1_14,45.4471342302546,-73.6044828698398,113,56.9
1_14,45.445281774439,-73.5926163728,114,57.85
1_14,45.4363485239314,-73.6005518334044,115,59.02
1_14,45.4343665700418,-73.6031045184094,116,59.32
1_14,45.4346182167039,-73.6034500658318,117,59.36
1_14,45.4349773205027,-73.6043709655997,118,59.44
1_14,45.4351296626657,-73.6050614310179,119,59.5
1_7,45.4981943405475,-73.5642075970964,1,0.0
1_7,45.4985899827164,-73.5647198685796,2,0.06
1_7,45.4982207996995,-73.5651544913456,3,0.11
1_7,45.4968970542249,-73.5668419261243,4,0.31
1_7,45.4940874213567,-73.5703698913953,5,0.73
1_7,45.4777107389092,-73.5945881063785,6,3.35
1_7,45.4720936604663,-73.5970087240949,7,4.01
1_7,45.4697351224951,-73.5981045334047,8,4.28
1_7,45.4653668856195,-73.6026239179078,9,4.88
1_7,45.4583807189335,-73.6155383432541,10,6.16
1_7,45.4501842535087,-73.6311188145773,11,7.68
1_7,45.4479001037629,-73.6375183466224,12,8.24
1_7,45.4442731206547,-73.6452561903501,13,8.97
1_7,45.442279378768,-73.6491881797601,14,9.34
1_7,45.4417653259141,-73.6500560481794,15,9.43
1_7,45.4414050331018,-73.650323527974,16,9.48
1_7,45.4401990492861,-73.6504609312458,17,9.61
1_7,45.4393623235011,-73.6503564501526,18,9.71
1_7,45.4368523294077,-73.6499024286437,19,9.99
1_7,45.4321994625353,-73.650375771025,20,10.51
1_7,45.4316327244733,-73.6502464619225,21,10.57
1_7,45.4303829204313,-73.6494891185396,22,10.72
1_7,45.4296542914234,-73.6492954957207,23,10.8
1_7,45.4289523403248,-73.6493447643897,24,10.88
1_7,45.4234240144134,-73.6517836701086,25,11.52
1_7,45.4085658287745,-73.6595239698258,26,13.28
1_7,45.4061604885841,-73.6614589481659,27,13.59
1_7,45.4053582413276,-73.662427523367,28,13.71
1_7,45.4051234237113,-73.6630272485655,29,13.76
1_7,45.4026352101779,-73.6722939199491,30,14.54
1_7,45.3993315237973,-73.6845843967065,31,15.57
1_7,45.3989595545194,-73.686448049343,32,15.72
1_7,45.3989576093319,-73.6876359355778,33,15.81
1_7,45.399026603794,-73.6894499376919,34,15.95
1_7,45.3989526603429,-73.6906248100804,35,16.05
1_7,45.3984734698836,-73.6919771293908,36,16.16
1_7,45.3979593268322,-73.6927034387672,37,16.25
1_7,45.3971752011219,-73.6934415864961,38,16.35
1_7,45.3684312343549,-73.7100672646455,39,19.8
1_7,45.3433681221051,-73.7251978694874,40,22.83
1_7,45.344278637161,-73.7333428298634,41,23.47
1_7,45.3425322028433,-73.7336801848319,42,23.67
1_7,45.344278637161,-73.7333428298634,43,23.86
1_7,45.3433681221051,-73.7251978694874,44,24.51
1_7,45.3384668471994,-73.7282151848734,45,25.1
1_7,45.3215639076653,-73.738670715106,46,27.15
1_7,45.3106702758785,-73.7453586758514,47,28.47
1_7,45.3025061425091,-73.7505515168086,48,29.47
1_7,45.2787509401973,-73.7657931807889,49,32.37
1_7,45.2782279178353,-73.7662623381364,50,32.43
1_7,45.2653079646635,-73.7839784632168,51,34.43
1_7,45.2610908818793,-73.789806058662,52,35.09
1_7,45.2560431099528,-73.7965967956,53,35.86
1_7,45.2526110229425,-73.7979548715355,54,36.26
1_7,45.2492511748449,-73.7992112488337,55,36.64
1_7,45.2484848147515,-73.7997677531424,56,36.74
1_7,45.2481866862262,-73.8002120571341,57,36.79
1_7,45.2471623973509,-73.8030219750401,58,37.04
1_7,45.2456456986902,-73.8048610135067,59,37.26
1_7,45.244743682755,-73.8056587102492,60,37.38
1_7,45.2441937380468,-73.8060379104677,61,37.44
1_7,45.2431665184924,-73.8065419185344,62,37.56
1_7,45.2427066947877,-73.8068706331537,63,37.62
1_7,45.2422370830299,-73.8074922608442,64,37.69
1_7,45.2411070839997,-73.8093968086524,65,37.89
1_7,45.2403663899632,-73.8104245225214,66,38.0
1_7,45.2395357689786,-73.8114262438966,67,38.12
1_7,45.2389317778008,-73.8118177956378,68,38.2
1_7,45.236456609003,-73.8119953070632,69,38.47
1_7,45.2338567785467,-73.8116881530867,70,38.76
1_7,45.2322353035412,-73.8123033362448,71,38.95
1_7,45.2241795066849,-73.8162321836375,72,39.9
1_7,45.2225915946682,-73.8177131982486,73,40.11
1_7,45.218371876011,-73.8238522492783,74,40.78
1_7,45.2174695802512,-73.8247001944039,75,40.9
1_7,45.2139260272826,-73.8271499500245,76,41.34
1_7,45.2137097292329,-73.827263293418,77,41.37
1_7,45.2129874191647,-73.8280994193449,78,41.47
1_7,45.2122186781864,-73.8294317721936,79,41.6
1_7,45.203896416613,-73.8500306859887,80,43.47
1_7,45.1972800880379,-73.8594087207352,81,44.51
1_7,45.1966374467706,-73.8605883510248,82,44.63
1_7,45.1872011142584,-73.8478413515428,83,46.08
1_7,45.1966374467706,-73.8605883510248,84,47.53
1_7,45.1954961331141,-73.8657612120121,85,47.95
1_7,45.1901133483236,-73.8880103851228,86,49.8
1_7,45.1890541710328,-73.8898611857104,87,49.99
1_7,45.174610635302,-73.9054370983099,88,52.01
1_7,45.1661304950011,-73.9187720473522,89,53.42
1_7,45.1653892845773,-73.9196697888721,90,53.52
1_7,45.1645317393269,-73.9203885635405,91,53.63
1_7,45.1584869246856,-73.9245796052885,92,54.38
1_7,45.1521271884562,-73.92871653306,93,55.16
1_7,45.1482056582635,-73.9305692381788,94,55.62
1_7,45.147528786169,-73.931085529574,95,55.71
1_7,45.1441025910113,-73.9351924071538,96,56.2
1_7,45.1409978422515,-73.9375719804941,97,56.6
1_7,45.1396870223054,-73.9391259014998,98,56.79
1_7,45.1391164801472,-73.9400624241389,99,56.88
1_7,45.1359756592748,-73.9470565017577,100,57.54
1_7,45.130502673507,-73.9610361596654,101,58.79
1_7,45.125606919265,-73.9721196273295,102,59.82
1_7,45.1245962552863,-73.9749587042757,103,60.07
1_7,45.1215421277999,-73.984352205754,104,60.88
1_7,45.1200665800706,-73.9885088181186,105,61.25
1_7,45.1199287704672,-73.9891685949286,106,61.3
1_7,45.1197995741412,-73.9899174164785,107,61.36
1_7,45.1197589943704,-73.9909847590157,108,61.45
1_7,45.1199249914652,-73.9921428500422,109,61.54
1_7,45.1214758700244,-73.9956008573928,110,61.86
1_7,45.1246254884403,-74.0017932901861,111,62.46
1_7,45.1244068935625,-74.0023888201777,112,62.52
1_7,45.1243147249534,-74.0028837637784,113,62.56
1_7,45.1247751996862,-74.0045784665554,114,62.7
1_7,45.1247538864445,-74.0053282691056,115,62.76
1_7,45.123699379731,-74.0137593742782,116,63.43
1_6,45.3025061425091,-73.7505515168086,1,0.0
1_6,45.3106702758785,-73.7453586758514,2,0.99
1_6,45.3215639076653,-73.738670715106,3,2.31
1_6,45.3384668471994,-73.7282151848734,4,4.36
1_6,45.3433681221051,-73.7251978694874,5,4.96
1_6,45.344278637161,-73.7333428298634,6,5.6
1_6,45.3425322028433,-73.7336801848319,7,5.8
1_6,45.344278637161,-73.7333428298634,8,5.99
1_6,45.3433681221051,-73.7251978694874,9,6.64
1_6,45.3554317082431,-73.7177919783709,10,8.1
1_6,45.3684312343549,-73.7100672646455,11,9.67
1_6,45.3971752011219,-73.6934415864961,12,13.12
1_6,45.3979593268322,-73.6927034387672,13,13.22
1_6,45.3984734698836,-73.6919771293908,14,13.3
1_6,45.3989526603429,-73.6906248100804,15,13.42
1_6,45.399026603794,-73.6894499376919,16,13.51
1_6,45.3989576093319,-73.6876359355778,17,13.66
1_6,45.3989595545194,-73.686448049343,18,13.75
1_6,45.3993315237973,-73.6845843967065,19,13.9
1_6,45.4026352101779,-73.6722939199491,20,14.93
1_6,45.4056664515177,-73.6608315878013,21,15.89
1_6,45.4065320502159,-73.6595948937866,22,16.03
1_6,45.4073874470548,-73.6592140544124,23,16.12
1_6,45.4086652761698,-73.6591920938655,24,16.27
1_6,45.4093314175761,-73.6590151098295,25,16.34
1_6,45.4161845603983,-73.6552140433051,26,17.16
1_6,45.4215162079877,-73.6518680049228,27,17.81
1_6,45.4221103654598,-73.6516779240011,28,17.88
1_6,45.4235596703529,-73.6512728902057,29,18.04
1_6,45.4289523403248,-73.6493447643897,30,18.66
1_6,45.4296542914234,-73.6492954957207,31,18.74
1_6,45.4303829204313,-73.6494891185396,32,18.82
1_6,45.4316327244733,-73.6502464619225,33,18.97
1_6,45.4321994625353,-73.650375771025,34,19.03
1_6,45.4368523294077,-73.6499024286437,35,19.55
1_6,45.4403974535373,-73.6501291165544,36,19.95
1_6,45.4408475463729,-73.6500024853617,37,20.0
1_6,45.4414059561543,-73.6496204866809,38,20.07
1_6,45.4416493337117,-73.6493015632577,39,20.1
1_6,45.4500555651377,-73.6334580921756,40,21.65
1_6,45.4533119055252,-73.6265361383204,41,22.31
1_6,45.4583807189335,-73.6155383432541,42,23.33
1_6,45.4660416562717,-73.6027530240643,43,24.65
1_6,45.4697351224951,-73.5981045334047,44,25.2
1_6,45.4777107389092,-73.5945881063785,45,26.12
1_6,45.4888725554631,-73.5777195709846,46,27.93
1_6,45.4926370759257,-73.5729141304452,47,28.5
1_6,45.494565734076,-73.568067452967,48,28.93
1_6,45.4953671401722,-73.5671471917193,49,29.05
1_6,45.4953767283015,-73.5661364125116,50,29.12
1_6,45.4976455868691,-73.5639382714669,51,29.43
1_6,45.4979697019299,-73.563631548565,52,29.47
1_6,45.4981943405475,-73.5642075970964,53,29.52
1_5,45.4981943405475,-73.5642075970964,1,0.0
1_5,45.4985899827164,-73.5647198685796,2,0.06
1_5,45.4982207996995,-73.5651544913456,3,0.11
1_5,45.4968970542249,-73.5668419261243,4,0.31
1_5,45.4940874213567,-73.5703698913953,5,0.73
1_5,45.4777107389092,-73.5945881063785,6,3.35
1_5,45.4720936604663,-73.5970087240949,7,4.01
1_5,45.4697351224951,-73.5981045334047,8,4.28
1_5,45.4653668856195,-73.6026239179078,9,4.88
1_5,45.4583807189335,-73.6155383432541,10,6.16
1_5,45.4501842535087,-73.6311188145773,11,7.68
1_5,45.4479001037629,-73.6375183466224,12,8.24
1_5,45.4442731206547,-73.6452561903501,13,8.97
1_5,45.442279378768,-73.6491881797601,14,9.34
1_5,45.4417653259141,-73.6500560481794,15,9.43
1_5,45.4414050331018,-73.650323527974,16,9.48
1_5,45.4401990492861,-73.6504609312458,17,9.61
1_5,45.4393623235011,-73.6503564501526,18,9.71
1_5,45.4368523294077,-73.6499024286437,19,9.99
1_5,45.4321994625353,-73.650375771025,20,10.51
1_5,45.4316327244733,-73.6502464619225,21,10.57
1_5,45.4303829204313,-73.6494891185396,22,10.72
1_5,45.4296542914234,-73.6492954957207,23,10.8
1_5,45.4289523403248,-73.6493447643897,24,10.88
1_5,45.4234240144134,-73.6517836701086,25,11.52
1_5,45.4085658287745,-73.6595239698258,26,13.28
1_5,45.4061604885841,-73.6614589481659,27,13.59
1_5,45.4053582413276,-73.662427523367,28,13.71
1_5,45.4051234237113,-73.6630272485655,29,13.76
1_5,45.4026352101779,-73.6722939199491,30,14.54
1_5,45.3993315237973,-73.6845843967065,31,15.57
1_5,45.3989595545194,-73.686448049343,32,15.72
1_5,45.3989576093319,-73.6876359355778,33,15.81
1_5,45.399026603794,-73.6894499376919,34,15.95
1_5,45.3989526603429,-73.6906248100804,35,16.05
1_5,45.3984734698836,-73.6919771293908,36,16.16
1_5,45.3979593268322,-73.6927034387672,37,16.25
1_5,45.3971752011219,-73.6934415864961,38,16.35
1_5,45.3684312343549,-73.7100672646455,39,19.8
1_5,45.3433681221051,-73.7251978694874,40,22.83
1_5,45.344278637161,-73.7333428298634,41,23.47
1_5,45.3425322028433,-73.7336801848319,42,23.67
1_5,45.344278637161,-73.7333428298634,43,23.86
1_5,45.3433681221051,-73.7251978694874,44,24.51
1_5,45.3384668471994,-73.7282151848734,45,25.1
1_5,45.3215639076653,-73.738670715106,46,27.15
1_5,45.3106702758785,-73.7453586758514,47,28.47
1_5,45.3025061425091,-73.7505515168086,48,29.47
1_5,45.2787509401973,-73.7657931807889,49,32.37
1_5,45.2782279178353,-73.7662623381364,50,32.43
1_5,45.2653079646635,-73.7839784632168,51,34.43
1_5,45.2610908818793,-73.789806058662,52,35.09
1_5,45.2560431099528,-73.7965967956,53,35.86
1_5,45.2526110229425,-73.7979548715355,54,36.26
1_5,45.2492511748449,-73.7992112488337,55,36.64
1_5,45.2484848147515,-73.7997677531424,56,36.74
1_5,45.2481866862262,-73.8002120571341,57,36.79
1_5,45.2471623973509,-73.8030219750401,58,37.04
1_5,45.2456456986902,-73.8048610135067,59,37.26
1_5,45.244743682755,-73.8056587102492,60,37.38
1_5,45.2441937380468,-73.8060379104677,61,37.44
1_5,45.2431665184924,-73.8065419185344,62,37.56
1_5,45.2427066947877,-73.8068706331537,63,37.62
1_5,45.2422370830299,-73.8074922608442,64,37.69
1_5,45.2411070839997,-73.8093968086524,65,37.89
1_5,45.2403663899632,-73.8104245225214,66,38.0
1_5,45.2395357689786,-73.8114262438966,67,38.12
1_5,45.2389317778008,-73.8118177956378,68,38.2
1_5,45.236456609003,-73.8119953070632,69,38.47
1_5,45.2338567785467,-73.8116881530867,70,38.76
1_5,45.2322353035412,-73.8123033362448,71,38.95
1_4,45.2322353035412,-73.8123033362448,1,0.0
1_4,45.2338567785467,-73.8116881530867,2,0.19
1_4,45.236456609003,-73.8119953070632,3,0.48
1_4,45.2389317778008,-73.8118177956378,4,0.75
1_4,45.2395357689786,-73.8114262438966,5,0.83
1_4,45.2403663899632,-73.8104245225214,6,0.95
1_4,45.2411070839997,-73.8093968086524,7,1.06
1_4,45.2422370830299,-73.8074922608442,8,1.26
1_4,45.2427066947877,-73.8068706331537,9,1.33
1_4,45.2431665184924,-73.8065419185344,10,1.39
1_4,45.2441937380468,-73.8060379104677,11,1.51
1_4,45.244743682755,-73.8056587102492,12,1.57
1_4,45.2456456986902,-73.8048610135067,13,1.69
1_4,45.2471623973509,-73.8030219750401,14,1.92
1_4,45.2481866862262,-73.8002120571341,15,2.16
1_4,45.2484848147515,-73.7997677531424,16,2.21
1_4,45.2492511748449,-73.7992112488337,17,2.31
1_4,45.2526110229425,-73.7979548715355,18,2.69
1_4,45.2560431099528,-73.7965967956,19,3.09
1_4,45.2610908818793,-73.789806058662,20,3.86
1_4,45.2653079646635,-73.7839784632168,21,4.52
1_4,45.2782279178353,-73.7662623381364,22,6.52
1_4,45.2787509401973,-73.7657931807889,23,6.59
1_4,45.3025061425091,-73.7505515168086,24,9.48
1_4,45.3106702758785,-73.7453586758514,25,10.48
1_4,45.3215639076653,-73.738670715106,26,11.8
1_4,45.3384668471994,-73.7282151848734,27,13.85
1_4,45.3433681221051,-73.7251978694874,28,14.44
1_4,45.344278637161,-73.7333428298634,29,15.09
1_4,45.3425322028433,-73.7336801848319,30,15.28
1_4,45.344278637161,-73.7333428298634,31,15.48
1_4,45.3433681221051,-73.7251978694874,32,16.12
1_4,45.3554317082431,-73.7177919783709,33,17.59
1_4,45.3684312343549,-73.7100672646455,34,19.15
1_4,45.3971752011219,-73.6934415864961,35,22.6
1_4,45.3979593268322,-73.6927034387672,36,22.71
1_4,45.3984734698836,-73.6919771293908,37,22.79
1_4,45.3989526603429,-73.6906248100804,38,22.9
1_4,45.399026603794,-73.6894499376919,39,23.0
1_4,45.3989576093319,-73.6876359355778,40,23.14
1_4,45.3989595545194,-73.686448049343,41,23.23
1_4,45.3993315237973,-73.6845843967065,42,23.38
1_4,45.4026352101779,-73.6722939199491,43,24.41
1_4,45.4056664515177,-73.6608315878013,44,25.37
1_4,45.4065320502159,-73.6595948937866,45,25.51
1_4,45.4073874470548,-73.6592140544124,46,25.61
1_4,45.4086652761698,-73.6591920938655,47,25.75
1_4,45.4093314175761,-73.6590151098295,48,25.83
1_4,45.4161845603983,-73.6552140433051,49,26.64
1_4,45.4215162079877,-73.6518680049228,50,27.29
1_4,45.4221103654598,-73.6516779240011,51,27.36
1_4,45.4235596703529,-73.6512728902057,52,27.52
1_4,45.4289523403248,-73.6493447643897,53,28.14
1_4,45.4296542914234,-73.6492954957207,54,28.22
1_4,45.4303829204313,-73.6494891185396,55,28.3
1_4,45.4316327244733,-73.6502464619225,56,28.45
1_4,45.4321994625353,-73.650375771025,57,28.52
1_4,45.4368523294077,-73.6499024286437,58,29.03
1_4,45.4403974535373,-73.6501291165544,59,29.43
1_4,45.4408475463729,-73.6500024853617,60,29.48
1_4,45.4414059561543,-73.6496204866809,61,29.55
1_4,45.4416493337117,-73.6493015632577,62,29.59
1_4,45.4500555651377,-73.6334580921756,63,31.14
