trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,timepoint,shape_dist_traveled
2_1_6,11:36:00,11:36:00,MTL4B,2,0,0,1,5.54
2_1_6,11:38:00,11:38:00,VMR1B,3,0,0,1,6.43
2_1_6,11:41:00,11:41:00,SLR3B,4,0,0,1,8.79
2_1_6,11:44:00,11:44:00,SLR2B,5,0,0,1,10.31
2_1_6,11:46:00,11:46:00,SLR1B,6,0,0,1,11.91
2_1_6,11:51:00,11:51:00,DDO1B,7,0,0,1,18.23
2_1_6,11:53:00,11:53:00,ROX1B,8,0,0,1,20.3
2_1_6,11:58:00,11:58:00,LVL3A,9,0,0,1,23.93
2_1_6,12:00:00,12:00:00,LVL2A,10,0,0,1,24.94
2_1_6,12:03:00,12:03:00,DMO3A,11,0,0,1,27.68
2_1_6,12:05:00,12:05:00,DMO2A,12,1,0,1,29.83
2_2_6,7:37:00,7:37:00,DMO2C,1,0,0,1,0
2_2_6,7:40:00,7:40:00,DMO3C,2,0,0,1,2.15
2_2_6,7:43:00,7:43:00,LVL2C,3,0,0,1,4.89
2_2_6,7:45:00,7:45:00,LVL3C,4,0,0,1,5.9
2_2_6,7:50:00,7:50:00,ROX1D,5,0,0,1,9.53
2_2_6,7:53:00,7:53:00,DDO1D,6,0,0,1,11.6
2_2_6,7:59:00,7:59:00,SLR1D,7,0,0,1,17.92
2_2_6,8:02:00,8:02:00,SLR2D,8,0,0,1,19.52
2_2_6,8:05:00,8:05:00,SLR3D,9,0,0,1,21.04
2_2_6,8:08:00,8:08:00,VMR1D,10,0,0,1,23.4
2_2_6,8:10:00,8:10:00,MTL4D,11,0,0,1,24.28
2_2_6,8:17:00,8:17:00,MTL5D,12,1,0,1,29.83
2_4_6,8:00:00,8:00:00,ROX1D,1,0,0,1,0
2_4_6,8:03:00,8:03:00,DDO1D,2,0,0,1,2.07
2_4_6,8:09:00,8:09:00,SLR1D,3,0,0,1,8.39
2_4_6,8:12:00,8:12:00,SLR2D,4,0,0,1,9.99
2_4_6,8:15:00,8:15:00,SLR3D,5,0,0,1,11.51
2_4_6,8:18:00,8:18:00,VMR1D,6,0,0,1,13.87
2_4_6,8:20:00,8:20:00,MTL4D,7,0,0,1,14.75
2_4_6,8:27:00,8:27:00,MTL5D,8,1,0,1,20.3
2_1_7,12:30:00,12:30:00,MTL5B,1,0,0,1,0
2_1_7,12:36:00,12:36:00,MTL4B,2,0,0,1,5.54
2_1_7,12:38:00,12:38:00,VMR1B,3,0,0,1,6.43
2_1_7,12:41:00,12:41:00,SLR3B,4,0,0,1,8.79
2_1_7,12:44:00,12:44:00,SLR2B,5,0,0,1,10.31
2_1_7,12:46:00,12:46:00,SLR1B,6,0,0,1,11.91
2_1_7,12:51:00,12:51:00,DDO1B,7,0,0,1,18.23
2_1_7,12:53:00,12:53:00,ROX1B,8,0,0,1,20.3
2_1_7,12:58:00,12:58:00,LVL3A,9,0,0,1,23.93
2_1_7,13:00:00,13:00:00,LVL2A,10,0,0,1,24.94
2_1_7,13:03:00,13:03:00,DMO3A,11,0,0,1,27.68
2_1_7,13:05:00,13:05:00,DMO2A,12,1,0,1,29.83
2_4_7,8:35:00,8:35:00,ROX1D,1,0,0,1,0
2_4_7,8:38:00,8:38:00,DDO1D,2,0,0,1,2.07
2_4_7,8:44:00,8:44:00,SLR1D,3,0,0,1,8.39
2_4_7,8:47:00,8:47:00,SLR2D,4,0,0,1,9.99
2_4_7,8:50:00,8:50:00,SLR3D,5,0,0,1,11.51
2_4_7,8:53:00,8:53:00,VMR1D,6,0,0,1,13.87
2_4_7,8:55:00,8:55:00,MTL4D,7,0,0,1,14.75
2_4_7,9:02:00,9:02:00,MTL5D,8,1,0,1,20.3
2_1_8,13:30:00,13:30:00,MTL5B,1,0,0,1,0
2_1_8,13:36:00,13:36:00,MTL4B,2,0,0,1,5.54
2_1_8,13:38:00,13:38:00,VMR1B,3,0,0,1,6.43
2_1_8,13:41:00,13:41:00,SLR3B,4,0,0,1,8.79
2_1_8,13:44:00,13:44:00,SLR2B,5,0,0,1,10.31
2_1_8,13:46:00,13:46:00,SLR1B,6,0,0,1,11.91
2_1_8,13:51:00,13:51:00,DDO1B,7,0,0,1,18.23
2_1_8,13:53:00,13:53:00,ROX1B,8,0,0,1,20.3
2_1_8,13:58:00,13:58:00,LVL3A,9,0,0,1,23.93
2_1_8,14:00:00,14:00:00,LVL2A,10,0,0,1,24.94
2_1_8,14:03:00,14:03:00,DMO3A,11,0,0,1,27.68
2_1_8,14:05:00,14:05:00,DMO2A,12,1,0,1,29.83
2_2_8,8:05:00,8:05:00,DMO2C,1,0,0,1,0
2_2_8,8:08:00,8:08:00,DMO3C,2,0,0,1,2.15
2_2_8,8:11:00,8:11:00,LVL2C,3,0,0,1,4.89
2_2_8,8:13:00,8:13:00,LVL3C,4,0,0,1,5.9
2_2_8,8:18:00,8:18:00,ROX1D,5,0,0,1,9.53
2_2_8,8:21:00,8:21:00,DDO1D,6,0,0,1,11.6
2_2_8,8:27:00,8:27:00,SLR1D,7,0,0,1,17.92
2_2_8,8:30:00,8:30:00,SLR2D,8,0,0,1,19.52
2_2_8,8:33:00,8:33:00,SLR3D,9,0,0,1,21.04
2_2_8,8:36:00,8:36:00,VMR1D,10,0,0,1,23.4
2_2_8,8:38:00,8:38:00,MTL4D,11,0,0,1,24.28
2_2_8,8:45:00,8:45:00,MTL5D,12,1,0,1,29.83
2_1_9,14:30:00,14:30:00,MTL5B,1,0,0,1,0
2_1_9,14:36:00,14:36:00,MTL4B,2,0,0,1,5.54
2_1_9,14:38:00,14:38:00,VMR1B,3,0,0,1,6.43
2_1_9,14:41:00,14:41:00,SLR3B,4,0,0,1,8.79
2_1_9,14:44:00,14:44:00,SLR2B,5,0,0,1,10.31
2_1_9,14:46:00,14:46:00,SLR1B,6,0,0,1,11.91
2_1_9,14:51:00,14:51:00,DDO1B,7,0,0,1,18.23
2_1_9,14:53:00,14:53:00,ROX1B,8,0,0,1,20.3
2_1_9,14:58:00,14:58:00,LVL3A,9,0,0,1,23.93
2_1_9,15:00:00,15:00:00,LVL2A,10,0,0,1,24.94
2_1_9,15:03:00,15:03:00,DMO3A,11,0,0,1,27.68
2_1_9,15:05:00,15:05:00,DMO2A,12,1,0,1,29.83
2_2_9,9:00:00,9:00:00,DMO2C,1,0,0,1,0
2_2_9,9:03:00,9:03:00,DMO3C,2,0,0,1,2.15
2_2_9,9:06:00,9:06:00,LVL2C,3,0,0,1,4.89
2_2_9,9:08:00,9:08:00,LVL3C,4,0,0,1,5.9
2_2_9,9:12:00,9:12:00,ROX1D,5,0,0,1,9.53
2_2_9,9:15:00,9:15:00,DDO1D,6,0,0,1,11.6
2_2_9,9:21:00,9:21:00,SLR1D,7,0,0,1,17.92
2_2_9,9:23:00,9:23:00,SLR2D,8,0,0,1,19.52
2_2_9,9:26:00,9:26:00,SLR3D,9,0,0,1,21.04
2_2_9,9:29:00,9:29:00,VMR1D,10,0,0,1,23.4
2_2_9,9:31:00,9:31:00,MTL4D,11,0,0,1,24.28
2_2_9,9:38:00,9:38:00,MTL5D,12,1,0,1,29.83
2_1_10,15:00:00,15:00:00,MTL5B,1,0,0,1,0
2_1_10,15:07:00,15:07:00,MTL4B,2,0,0,1,5.54
2_1_10,15:09:00,15:09:00,VMR1B,3,0,0,1,6.43
2_1_10,15:12:00,15:12:00,SLR3B,4,0,0,1,8.79
2_1_10,15:15:00,15:15:00,SLR2B,5,0,0,1,10.31
2_1_10,15:18:00,15:18:00,SLR1B,6,0,0,1,11.91
2_1_10,15:24:00,15:24:00,DDO1B,7,0,0,1,18.23
2_1_10,15:27:00,15:27:00,ROX1B,8,0,0,1,20.3
2_1_10,15:32:00,15:32:00,LVL3A,9,0,0,1,23.93
2_1_10,15:34:00,15:34:00,LVL2A,10,0,0,1,24.94
2_1_10,15:37:00,15:37:00,DMO3A,11,0,0,1,27.68
2_1_10,15:40:00,15:40:00,DMO2A,12,1,0,1,29.83
2_3_10,16:05:00,16:05:00,MTL5B,1,0,0,1,0
2_3_10,16:11:00,16:11:00,MTL4B,2,0,0,1,5.54
2_3_10,16:13:00,16:13:00,VMR1B,3,0,0,1,6.43
2_3_10,16:16:00,16:16:00,SLR3B,4,0,0,1,8.79
2_3_10,16:19:00,16:19:00,SLR2B,5,0,0,1,10.31
2_3_10,16:22:00,16:22:00,SLR1B,6,0,0,1,11.91
2_3_10,16:28:00,16:28:00,DDO1B,7,0,0,1,18.23
2_3_10,16:31:00,16:31:00,ROX1B,8,1,0,1,20.3
2_1_11,15:45:00,15:45:00,MTL5B,1,0,0,1,0
2_1_11,15:52:00,15:52:00,MTL4B,2,0,0,1,5.54
2_1_11,15:54:00,15:54:00,VMR1B,3,0,0,1,6.43
2_1_11,15:57:00,15:57:00,SLR3B,4,0,0,1,8.79
2_1_11,16:00:00,16:00:00,SLR2B,5,0,0,1,10.31
2_1_11,16:03:00,16:03:00,SLR1B,6,0,0,1,11.91
2_1_11,16:09:00,16:09:00,DDO1B,7,0,0,1,18.23
2_1_11,16:12:00,16:12:00,ROX1B,8,0,0,1,20.3
2_1_11,16:17:00,16:17:00,LVL3A,9,0,0,1,23.93
2_1_11,16:19:00,16:19:00,LVL2A,10,0,0,1,24.94
2_1_11,16:22:00,16:22:00,DMO3A,11,0,0,1,27.68
2_1_11,16:25:00,16:25:00,DMO2A,12,1,0,1,29.83
2_2_11,9:55:00,9:55:00,DMO2C,1,0,0,1,0
2_2_11,9:58:00,9:58:00,DMO3C,2,0,0,1,2.15
2_2_11,10:04:00,10:04:00,LVL2C,3,0,0,1,4.89
2_2_11,10:06:00,10:06:00,LVL3C,4,0,0,1,5.9
2_2_11,10:10:00,10:10:00,ROX1D,5,0,0,1,9.53
2_2_11,10:12:00,10:12:00,DDO1D,6,0,0,1,11.6
2_2_11,10:17:00,10:17:00,SLR1D,7,0,0,1,17.92
2_2_11,10:19:00,10:19:00,SLR2D,8,0,0,1,19.52
2_2_11,10:22:00,10:22:00,SLR3D,9,0,0,1,21.04
2_2_11,10:25:00,10:25:00,VMR1D,10,0,0,1,23.4
2_2_11,10:27:00,10:27:00,MTL4D,11,0,0,1,24.28
2_2_11,10:33:00,10:33:00,MTL5D,12,1,0,1,29.83
2_1_12,16:30:00,16:30:00,MTL5B,1,0,0,1,0
2_1_12,16:37:00,16:37:00,MTL4B,2,0,0,1,5.54
2_1_12,16:39:00,16:39:00,VMR1B,3,0,0,1,6.43
2_1_12,16:42:00,16:42:00,SLR3B,4,0,0,1,8.79
2_1_12,16:45:00,16:45:00,SLR2B,5,0,0,1,10.31
2_1_12,16:48:00,16:48:00,SLR1B,6,0,0,1,11.91
2_1_12,16:54:00,16:54:00,DDO1B,7,0,0,1,18.23
2_1_12,16:57:00,16:57:00,ROX1B,8,0,0,1,20.3
2_1_12,17:02:00,17:02:00,LVL3A,9,0,0,1,23.93
2_1_12,17:04:00,17:04:00,LVL2A,10,0,0,1,24.94
2_1_12,17:07:00,17:07:00,DMO3A,11,0,0,1,27.68
2_1_12,17:10:00,17:10:00,DMO2A,12,1,0,1,29.83
2_2_12,10:25:00,10:25:00,DMO2C,1,0,0,1,0
2_2_12,10:27:00,10:27:00,DMO3C,2,0,0,1,2.15
2_2_12,10:30:00,10:30:00,LVL2C,3,0,0,1,4.89
2_2_12,10:32:00,10:32:00,LVL3C,4,0,0,1,5.9
2_2_12,10:36:00,10:36:00,ROX1D,5,0,0,1,9.53
2_2_12,10:38:00,10:38:00,DDO1D,6,0,0,1,11.6
2_2_12,10:44:00,10:44:00,SLR1D,7,0,0,1,17.92
2_2_12,10:46:00,10:46:00,SLR2D,8,0,0,1,19.52
2_2_12,10:49:00,10:49:00,SLR3D,9,0,0,1,21.04
2_2_12,10:52:00,10:52:00,VMR1D,10,0,0,1,23.4
2_2_12,10:54:00,10:54:00,MTL4D,11,0,0,1,24.28
2_2_12,11:00:00,11:00:00,MTL5D,12,1,0,1,29.83
2_1_13,16:50:00,16:50:00,MTL5B,1,0,0,1,0
2_1_13,16:57:00,16:57:00,MTL4B,2,0,0,1,5.54
2_1_13,16:59:00,16:59:00,VMR1B,3,0,0,1,6.43
2_1_13,17:02:00,17:02:00,SLR3B,4,0,0,1,8.79
2_1_13,17:05:00,17:05:00,SLR2B,5,0,0,1,10.31
2_1_13,17:08:00,17:08:00,SLR1B,6,0,0,1,11.91
2_1_13,17:15:00,17:15:00,DDO1B,7,0,0,1,18.23
2_1_13,17:20:00,17:20:00,ROX1B,8,0,0,1,20.3
2_1_13,17:26:00,17:26:00,LVL3A,9,0,0,1,23.93
2_1_13,17:29:00,17:29:00,LVL2A,10,0,0,1,24.94
2_1_13,17:32:00,17:32:00,DMO3A,11,0,0,1,27.68
2_1_13,17:35:00,17:35:00,DMO2A,12,1,0,1,29.83
2_2_13,11:25:00,11:25:00,DMO2C,1,0,0,1,0
2_2_13,11:27:00,11:27:00,DMO3C,2,0,0,1,2.15
2_2_13,11:30:00,11:30:00,LVL2C,3,0,0,1,4.89
2_2_13,11:32:00,11:32:00,LVL3C,4,0,0,1,5.9
2_2_13,11:36:00,11:36:00,ROX1D,5,0,0,1,9.53
2_2_13,11:38:00,11:38:00,DDO1D,6,0,0,1,11.6
2_2_13,11:44:00,11:44:00,SLR1D,7,0,0,1,17.92
2_2_13,11:46:00,11:46:00,SLR2D,8,0,0,1,19.52
2_2_13,11:49:00,11:49:00,SLR3D,9,0,0,1,21.04
2_2_13,11:52:00,11:52:00,VMR1D,10,0,0,1,23.4
2_2_13,11:54:00,11:54:00,MTL4D,11,0,0,1,24.28
2_2_13,12:00:00,12:00:00,MTL5D,12,1,0,1,29.83
2_1_14,17:10:00,17:10:00,MTL5B,1,0,0,1,0
2_1_14,17:17:00,17:17:00,MTL4B,2,0,0,1,5.54
2_1_14,17:19:00,17:19:00,VMR1B,3,0,0,1,6.43
2_1_14,17:22:00,17:22:00,SLR3B,4,0,0,1,8.79
2_1_14,17:25:00,17:25:00,SLR2B,5,0,0,1,10.31
2_1_14,17:28:00,17:28:00,SLR1B,6,0,0,1,11.91
2_1_14,17:34:00,17:34:00,DDO1B,7,0,0,1,18.23
2_1_14,17:37:00,17:37:00,ROX1B,8,0,0,1,20.3
2_1_14,17:42:00,17:42:00,LVL3A,9,0,0,1,23.93
2_1_14,17:44:00,17:44:00,LVL2A,10,0,0,1,24.94
2_1_14,17:47:00,17:47:00,DMO3A,11,0,0,1,27.68
2_1_14,17:50:00,17:50:00,DMO2A,12,1,0,1,29.83
2_2_14,12:25:00,12:25:00,DMO2C,1,0,0,1,0
2_2_14,12:27:00,12:27:00,DMO3C,2,0,0,1,2.15
2_2_14,12:30:00,12:30:00,LVL2C,3,0,0,1,4.89
2_2_14,12:32:00,12:32:00,LVL3C,4,0,0,1,5.9
2_2_14,12:36:00,12:36:00,ROX1D,5,0,0,1,9.53
2_2_14,12:38:00,12:38:00,DDO1D,6,0,0,1,11.6
2_2_14,12:44:00,12:44:00,SLR1D,7,0,0,1,17.92
2_2_14,12:46:00,12:46:00,SLR2D,8,0,0,1,19.52
2_2_14,12:49:00,12:49:00,SLR3D,9,0,0,1,21.04
2_2_14,12:52:00,12:52:00,VMR1D,10,0,0,1,23.4
2_2_14,12:54:00,12:54:00,MTL4D,11,0,0,1,24.28
2_2_14,13:00:00,13:00:00,MTL5D,12,1,0,1,29.83
2_1_15,17:25:00,17:25:00,MTL5B,1,0,0,1,0
2_1_15,17:32:00,17:32:00,MTL4B,2,0,0,1,5.54
2_1_15,17:35:00,17:35:00,VMR1B,3,0,0,1,6.43
2_1_15,17:38:00,17:38:00,SLR3B,4,0,0,1,8.79
2_1_15,17:42:00,17:42:00,SLR2B,5,0,0,1,10.31
2_1_15,17:46:00,17:46:00,SLR1B,6,0,0,1,11.91
2_1_15,17:52:00,17:52:00,DDO1B,7,0,0,1,18.23
2_1_15,17:55:00,17:55:00,ROX1B,8,0,0,1,20.3
2_1_15,18:00:00,18:00:00,LVL3A,9,0,0,1,23.93
2_1_15,18:02:00,18:02:00,LVL2A,10,0,0,1,24.94
2_1_15,18:05:00,18:05:00,DMO3A,11,0,0,1,27.68
2_1_15,18:08:00,18:08:00,DMO2A,12,1,0,1,29.83
2_2_15,13:25:00,13:25:00,DMO2C,1,0,0,1,0
2_2_15,13:27:00,13:27:00,DMO3C,2,0,0,1,2.15
2_2_15,13:30:00,13:30:00,LVL2C,3,0,0,1,4.89
2_2_15,13:32:00,13:32:00,LVL3C,4,0,0,1,5.9
2_2_15,13:36:00,13:36:00,ROX1D,5,0,0,1,9.53
2_2_15,13:38:00,13:38:00,DDO1D,6,0,0,1,11.6
2_2_15,13:44:00,13:44:00,SLR1D,7,0,0,1,17.92
2_2_15,13:46:00,13:46:00,SLR2D,8,0,0,1,19.52
2_2_15,13:49:00,13:49:00,SLR3D,9,0,0,1,21.04
2_2_15,13:52:00,13:52:00,VMR1D,10,0,0,1,23.4
2_2_15,13:54:00,13:54:00,MTL4D,11,0,0,1,24.28
2_2_15,14:00:00,14:00:00,MTL5D,12,1,0,1,29.83
2_1_16,17:50:00,17:50:00,MTL5B,1,0,0,1,0
2_1_16,17:57:00,17:57:00,MTL4B,2,0,0,1,5.54
2_1_16,17:59:00,17:59:00,VMR1B,3,0,0,1,6.43
2_1_16,18:02:00,18:02:00,SLR3B,4,0,0,1,8.79
2_1_16,18:05:00,18:05:00,SLR2B,5,0,0,1,10.31
2_1_16,18:08:00,18:08:00,SLR1B,6,0,0,1,11.91
2_1_16,18:14:00,18:14:00,DDO1B,7,0,0,1,18.23
2_1_16,18:17:00,18:17:00,ROX1B,8,0,0,1,20.3
2_1_16,18:22:00,18:22:00,LVL3A,9,0,0,1,23.93
2_1_16,18:24:00,18:24:00,LVL2A,10,0,0,1,24.94
2_1_16,18:27:00,18:27:00,DMO3A,11,0,0,1,27.68
2_1_16,18:30:00,18:30:00,DMO2A,12,1,0,1,29.83
2_2_16,14:25:00,14:25:00,DMO2C,1,0,0,1,0
2_2_16,14:27:00,14:27:00,DMO3C,2,0,0,1,2.15
2_2_16,14:30:00,14:30:00,LVL2C,3,0,0,1,4.89
2_2_16,14:32:00,14:32:00,LVL3C,4,0,0,1,5.9
2_2_16,14:36:00,14:36:00,ROX1D,5,0,0,1,9.53
2_2_16,14:38:00,14:38:00,DDO1D,6,0,0,1,11.6
2_2_16,14:44:00,14:44:00,SLR1D,7,0,0,1,17.92
2_2_16,14:46:00,14:46:00,SLR2D,8,0,0,1,19.52
2_2_16,14:49:00,14:49:00,SLR3D,9,0,0,1,21.04
2_2_16,14:52:00,14:52:00,VMR1D,10,0,0,1,23.4
2_2_16,14:54:00,14:54:00,MTL4D,11,0,0,1,24.28
2_2_16,15:00:00,15:00:00,MTL5D,12,1,0,1,29.83
2_1_17,18:20:00,18:20:00,MTL5B,1,0,0,1,0
2_1_17,18:27:00,18:27:00,MTL4B,2,0,0,1,5.54
2_1_17,18:29:00,18:29:00,VMR1B,3,0,0,1,6.43
2_1_17,18:32:00,18:32:00,SLR3B,4,0,0,1,8.79
2_1_17,18:35:00,18:35:00,SLR2B,5,0,0,1,10.31
2_1_17,18:38:00,18:38:00,SLR1B,6,0,0,1,11.91
2_1_17,18:44:00,18:44:00,DDO1B,7,0,0,1,18.23
2_1_17,18:47:00,18:47:00,ROX1B,8,0,0,1,20.3
2_1_17,18:52:00,18:52:00,LVL3A,9,0,0,1,23.93
2_1_17,18:54:00,18:54:00,LVL2A,10,0,0,1,24.94
2_1_17,18:57:00,18:57:00,DMO3A,11,0,0,1,27.68
2_1_17,19:00:00,19:00:00,DMO2A,12,1,0,1,29.83
2_2_17,15:40:00,15:40:00,DMO2C,1,0,0,1,0
2_2_17,15:42:00,15:42:00,DMO3C,2,0,0,1,2.15
2_2_17,15:45:00,15:45:00,LVL2C,3,0,0,1,4.89
2_2_17,15:47:00,15:47:00,LVL3C,4,0,0,1,5.9
2_2_17,15:51:00,15:51:00,ROX1D,5,0,0,1,9.53
2_2_17,15:53:00,15:53:00,DDO1D,6,0,0,1,11.6
2_2_17,15:59:00,15:59:00,SLR1D,7,0,0,1,17.92
2_2_17,16:01:00,16:01:00,SLR2D,8,0,0,1,19.52
2_2_17,16:04:00,16:04:00,SLR3D,9,0,0,1,21.04
2_2_17,16:07:00,16:07:00,VMR1D,10,0,0,1,23.4
2_2_17,16:09:00,16:09:00,MTL4D,11,0,0,1,24.28
2_2_17,16:15:00,16:15:00,MTL5D,12,1,0,1,29.83
2_1_18,19:05:00,19:05:00,MTL5B,1,0,0,1,0
2_1_18,19:12:00,19:12:00,MTL4B,2,0,0,1,5.54
2_1_18,19:14:00,19:14:00,VMR1B,3,0,0,1,6.43
2_1_18,19:17:00,19:17:00,SLR3B,4,0,0,1,8.79
2_1_18,19:20:00,19:20:00,SLR2B,5,0,0,1,10.31
2_1_18,19:23:00,19:23:00,SLR1B,6,0,0,1,11.91
2_1_18,19:29:00,19:29:00,DDO1B,7,0,0,1,18.23
2_1_18,19:32:00,19:32:00,ROX1B,8,0,0,1,20.3
2_1_18,19:37:00,19:37:00,LVL3A,9,0,0,1,23.93
2_1_18,19:39:00,19:39:00,LVL2A,10,0,0,1,24.94
2_1_18,19:42:00,19:42:00,DMO3A,11,0,0,1,27.68
2_1_18,19:45:00,19:45:00,DMO2A,12,1,0,1,29.83
2_2_18,16:43:00,16:43:00,DMO2C,1,0,0,1,0
2_2_18,16:46:00,16:46:00,DMO3C,2,0,0,1,2.15
2_2_18,16:49:00,16:49:00,LVL2C,3,0,0,1,4.89
2_2_18,16:51:00,16:51:00,LVL3C,4,0,0,1,5.9
2_2_18,16:57:00,16:57:00,ROX1D,5,0,0,1,9.53
2_2_18,17:00:00,17:00:00,DDO1D,6,0,0,1,11.6
2_2_18,17:06:00,17:06:00,SLR1D,7,0,0,1,17.92
2_2_18,17:08:00,17:08:00,SLR2D,8,0,0,1,19.52
2_2_18,17:11:00,17:11:00,SLR3D,9,0,0,1,21.04
2_2_18,17:14:00,17:14:00,VMR1D,10,0,0,1,23.4
2_2_18,17:16:00,17:16:00,MTL4D,11,0,0,1,24.28
2_2_18,17:23:00,17:23:00,MTL5D,12,1,0,1,29.83
2_1_19,19:30:00,19:30:00,MTL5B,1,0,0,1,0
2_1_19,19:36:00,19:36:00,MTL4B,2,0,0,1,5.54
2_1_19,19:38:00,19:38:00,VMR1B,3,0,0,1,6.43
2_1_19,19:41:00,19:41:00,SLR3B,4,0,0,1,8.79
2_1_19,19:44:00,19:44:00,SLR2B,5,0,0,1,10.31
2_1_19,19:46:00,19:46:00,SLR1B,6,0,0,1,11.91
2_1_19,19:51:00,19:51:00,DDO1B,7,0,0,1,18.23
2_1_19,19:53:00,19:53:00,ROX1B,8,0,0,1,20.3
2_1_19,19:58:00,19:58:00,LVL3A,9,0,0,1,23.93
2_1_19,20:00:00,20:00:00,LVL2A,10,0,0,1,24.94
2_1_19,20:03:00,20:03:00,DMO3A,11,0,0,1,27.68
2_1_19,20:05:00,20:05:00,DMO2A,12,1,0,1,29.83
2_2_19,17:20:00,17:20:00,DMO2C,1,0,0,1,0
2_2_19,17:23:00,17:23:00,DMO3C,2,0,0,1,2.15
2_2_19,17:31:00,17:31:00,LVL2C,3,0,0,1,4.89
2_2_19,17:33:00,17:33:00,LVL3C,4,0,0,1,5.9
2_2_19,17:37:00,17:37:00,ROX1D,5,0,0,1,9.53
2_2_19,17:40:00,17:40:00,DDO1D,6,0,0,1,11.6
2_2_19,17:46:00,17:46:00,SLR1D,7,0,0,1,17.92
2_2_19,17:48:00,17:48:00,SLR2D,8,0,0,1,19.52
2_2_19,17:51:00,17:51:00,SLR3D,9,0,0,1,21.04
2_2_19,17:54:00,17:54:00,VMR1D,10,0,0,1,23.4
2_2_19,17:56:00,17:56:00,MTL4D,11,0,0,1,24.28
2_2_19,18:03:00,18:03:00,MTL5D,12,1,0,1,29.83
2_1_20,20:30:00,20:30:00,MTL5B,1,0,0,1,0
2_1_20,20:36:00,20:36:00,MTL4B,2,0,0,1,5.54
2_1_20,20:38:00,20:38:00,VMR1B,3,0,0,1,6.43
2_1_20,20:41:00,20:41:00,SLR3B,4,0,0,1,8.79
2_1_20,20:44:00,20:44:00,SLR2B,5,0,0,1,10.31
2_1_20,20:46:00,20:46:00,SLR1B,6,0,0,1,11.91
2_1_20,20:51:00,20:51:00,DDO1B,7,0,0,1,18.23
2_1_20,20:53:00,20:53:00,ROX1B,8,0,0,1,20.3
2_1_20,20:58:00,20:58:00,LVL3A,9,0,0,1,23.93
2_1_20,21:00:00,21:00:00,LVL2A,10,0,0,1,24.94
2_1_20,21:03:00,21:03:00,DMO3A,11,0,0,1,27.68
2_1_20,21:05:00,21:05:00,DMO2A,12,1,0,1,29.83
2_2_20,17:53:00,17:53:00,DMO2C,1,0,0,1,0
2_2_20,17:56:00,17:56:00,DMO3C,2,0,0,1,2.15
2_2_20,18:04:00,18:04:00,LVL2C,3,0,0,1,4.89
2_2_20,18:07:00,18:07:00,LVL3C,4,0,0,1,5.9
2_2_20,18:17:00,18:17:00,ROX1D,5,0,0,1,9.53
2_2_20,18:20:00,18:20:00,DDO1D,6,0,0,1,11.6
2_2_20,18:26:00,18:26:00,SLR1D,7,0,0,1,17.92
2_2_20,18:28:00,18:28:00,SLR2D,8,0,0,1,19.52
2_2_20,18:31:00,18:31:00,SLR3D,9,0,0,1,21.04
2_2_20,18:34:00,18:34:00,VMR1D,10,0,0,1,23.4
2_2_20,18:36:00,18:36:00,MTL4D,11,0,0,1,24.28
2_2_20,18:43:00,18:43:00,MTL5D,12,1,0,1,29.83
2_1_21,21:30:00,21:30:00,MTL5B,1,0,0,1,0
2_1_21,21:36:00,21:36:00,MTL4B,2,0,0,1,5.54
2_1_21,21:38:00,21:38:00,VMR1B,3,0,0,1,6.43
2_1_21,21:41:00,21:41:00,SLR3B,4,0,0,1,8.79
2_1_21,21:44:00,21:44:00,SLR2B,5,0,0,1,10.31
2_1_21,21:46:00,21:46:00,SLR1B,6,0,0,1,11.91
2_1_21,21:51:00,21:51:00,DDO1B,7,0,0,1,18.23
2_1_21,21:53:00,21:53:00,ROX1B,8,0,0,1,20.3
2_1_21,21:58:00,21:58:00,LVL3A,9,0,0,1,23.93
2_1_21,22:00:00,22:00:00,LVL2A,10,0,0,1,24.94
2_1_21,22:03:00,22:03:00,DMO3A,11,0,0,1,27.68
2_1_21,22:05:00,22:05:00,DMO2A,12,1,0,1,29.83
2_2_21,18:33:00,18:33:00,DMO2C,1,0,0,1,0
2_2_21,18:36:00,18:36:00,DMO3C,2,0,0,1,2.15
2_2_21,18:39:00,18:39:00,LVL2C,3,0,0,1,4.89
2_2_21,18:41:00,18:41:00,LVL3C,4,0,0,1,5.9
2_2_21,18:47:00,18:47:00,ROX1D,5,0,0,1,9.53
2_2_21,18:50:00,18:50:00,DDO1D,6,0,0,1,11.6
2_2_21,18:56:00,18:56:00,SLR1D,7,0,0,1,17.92
2_2_21,18:58:00,18:58:00,SLR2D,8,0,0,1,19.52
2_2_21,19:01:00,19:01:00,SLR3D,9,0,0,1,21.04
2_2_21,19:04:00,19:04:00,VMR1D,10,0,0,1,23.4
2_2_21,19:06:00,19:06:00,MTL4D,11,0,0,1,24.28
2_2_21,19:13:00,19:13:00,MTL5D,12,1,0,1,29.83
2_1_22,22:30:00,22:30:00,MTL5B,1,0,0,1,0
2_1_22,22:36:00,22:36:00,MTL4B,2,0,0,1,5.54
2_1_22,22:38:00,22:38:00,VMR1B,3,0,0,1,6.43
2_1_22,22:41:00,22:41:00,SLR3B,4,0,0,1,8.79
2_1_22,22:44:00,22:44:00,SLR2B,5,0,0,1,10.31
2_1_22,22:46:00,22:46:00,SLR1B,6,0,0,1,11.91
