shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
2_3,45.5090871224706,-73.8091338677806,23,20.30
2_4,45.5090871224706,-73.8091338677806,1,0.00
2_4,45.5034295451525,-73.7839319029124,2,2.07
2_4,45.5025756856399,-73.7798839324183,3,2.40
2_4,45.5026215458827,-73.775827681528,4,2.71
2_4,45.503788386239,-73.765685576514,5,3.52
2_4,45.5044361324595,-73.7618495618951,6,3.83
2_4,45.5068556605325,-73.7543486940413,7,4.47
2_4,45.5230083856647,-73.7097712986331,8,8.39
2_4,45.5254321754301,-73.7030082443063,9,8.98
2_4,45.5283892046417,-73.6946461761046,10,9.71
2_4,45.528752394196,-73.692727071232,11,9.87
2_4,45.528907990404,-73.6911657075008,12,9.99
2_4,45.5289392838813,-73.6885797234517,13,10.19
2_4,45.5286287485356,-73.685890191103,14,10.41
2_4,45.5249599470795,-73.6728077522494,15,11.51
2_4,45.5229456574568,-73.6658250042572,16,12.10
2_4,45.5169003007672,-73.6448157466987,17,13.87
2_4,45.5138896215388,-73.6343512314225,18,14.75
2_4,45.5100797715506,-73.6126365062944,19,16.50
2_4,45.5038829500093,-73.5762430031764,20,19.43
2_4,45.5031828845284,-73.5734779956612,21,19.66
2_4,45.4999926193153,-73.5666664467233,22,20.30
2_6,45.5230083856647,-73.7097712986331,1,0.00
2_6,45.5254321754301,-73.7030082443063,2,0.59
2_6,45.5283892046417,-73.6946461761046,3,1.32
2_6,45.528752394196,-73.692727071232,4,1.48
2_6,45.528907990404,-73.6911657075008,5,1.60
2_6,45.5289392838813,-73.6885797234517,6,1.80
2_6,45.5286287485356,-73.685890191103,7,2.02
2_6,45.5249599470795,-73.6728077522494,8,3.12
2_6,45.5229456574568,-73.6658250042572,9,3.71
2_6,45.5169003007672,-73.6448157466987,10,5.48
2_6,45.5138896215388,-73.6343512314225,11,6.36
2_6,45.5100797715506,-73.6126365062944,12,8.11
2_6,45.5038829500093,-73.5762430031764,13,11.04
2_6,45.5031828845284,-73.5734779956612,14,11.27
2_6,45.4999926193153,-73.5666664467233,15,11.91
3_1,45.4999926193153,-73.5666664467233,1,0.00
3_1,45.4958043286858,-73.5575003457118,2,0.85
3_1,45.4952378363707,-73.556680902868,3,0.94
3_1,45.4940143956433,-73.5559759775477,4,1.09
3_1,45.4927006357525,-73.5559490876553,5,1.24
3_1,45.4870493024479,-73.5565703464641,6,1.87
3_1,45.4859788641942,-73.5558017136333,7,2.00
3_1,45.4853673848364,-73.5549440089605,8,2.10
3_1,45.4850259975711,-73.553779561928,9,2.19
3_1,45.4849456535751,-73.5523979002146,10,2.30
3_1,45.4860185481412,-73.5476528035524,11,2.69
3_1,45.4874155649124,-73.5418971246328,12,3.17
3_1,45.489955651078,-73.5343379960079,13,3.82
3_1,45.4996249918934,-73.505822079799,14,6.30
3_1,45.5029724659943,-73.4954316359077,15,7.19
3_1,45.5036202105967,-73.4926930929668,16,7.42
3_1,45.5041958487581,-73.489365846537,17,7.68
3_1,45.5046183739221,-73.4856930535371,18,7.97
3_1,45.5081364819483,-73.4338230510271,19,12.05
3_1,45.5090899827239,-73.4193090874449,20,13.19
3_1,45.512018918375,-73.3744074541639,21,16.71
3_1,45.5131493813593,-73.3563073731541,22,18.13
3_1,45.5146158660271,-73.3360681415582,23,19.72
3_1,45.5151876489314,-73.3332250352212,24,19.95
3_1,45.5187148456451,-73.3212081152329,25,20.97
3_1,45.5232970794913,-73.3059218339024,26,22.27
3_1,45.5460432080354,-73.229774103894,27,28.73
3_1,45.5473643518523,-73.225323880269,28,29.10
3_1,45.547904598137,-73.2217481707661,29,29.39
3_1,45.5481465567406,-73.2176744186719,30,29.71
3_1,45.5481211698856,-73.2075828020034,31,30.50
3_1,45.5484034867558,-73.2053913675316,32,30.67
3_1,45.5495414254083,-73.2035155854961,33,30.87
3_1,45.5738639938443,-73.1866799549675,34,33.87
3_1,45.5754229035878,-73.1842111923911,35,34.13
3_1,45.5764859667258,-73.181424763269,36,34.38
3_1,45.5771886379972,-73.1784993373486,37,34.62
3_2,45.5771886379972,-73.1784993373486,1,0.00
3_2,45.5764859667258,-73.181424763269,2,0.24
3_2,45.5754229035878,-73.1842111923911,3,0.49
3_2,45.5738639938443,-73.1866799549675,4,0.75
3_2,45.5495414254083,-73.2035155854961,5,3.75
3_2,45.5484034867558,-73.2053913675316,6,3.95
3_2,45.5481211698856,-73.2075828020034,7,4.12
3_2,45.5481465567406,-73.2176744186719,8,4.91
3_2,45.547904598137,-73.2217481707661,9,5.23
3_2,45.5473643518523,-73.225323880269,10,5.51
3_2,45.5460432080354,-73.229774103894,11,5.89
3_2,45.5232970794913,-73.3059218339024,12,12.35
3_2,45.5187148456451,-73.3212081152329,13,13.65
3_2,45.5182045511356,-73.3228865302,14,13.79
3_2,45.5151876489314,-73.3332250352212,15,14.67
3_2,45.5146158660271,-73.3360681415582,16,14.90
3_2,45.5131493813593,-73.3563073731541,17,16.49
3_2,45.512018918375,-73.3744074541639,18,17.91
3_2,45.5081364819483,-73.4338230510271,19,22.57
3_2,45.5046183739221,-73.4856930535371,20,26.64
3_2,45.5041958487581,-73.489365846537,21,26.93
3_2,45.5036202105967,-73.4926930929668,22,27.20
3_2,45.5029724659943,-73.4954316359077,23,27.43
3_2,45.4996249918934,-73.505822079799,24,28.32
3_2,45.489955651078,-73.5343379960079,25,30.80
3_2,45.4874155649124,-73.5418971246328,26,31.45
3_2,45.4860185481412,-73.5476528035524,27,31.93
3_2,45.4849456535751,-73.5523979002146,28,32.32
3_2,45.4850259975711,-73.553779561928,29,32.42
3_2,45.4853673848364,-73.5549440089605,30,32.52
3_2,45.4859788641942,-73.5558017136333,31,32.62
3_2,45.4870493024479,-73.5565703464641,32,32.75
3_2,45.4927006357525,-73.5559490876553,33,33.38
3_2,45.4940143956433,-73.5559759775477,34,33.53
3_2,45.4952378363707,-73.556680902868,35,33.67
3_2,45.4958043286858,-73.5575003457118,36,33.76
3_2,45.4999926193153,-73.5666664467233,37,34.62
4_1,45.4947620353203,-73.570805750666,1,0.00
4_1,45.4895385185912,-73.5776053454072,2,0.79
4_1,45.4867731962734,-73.5816185093149,3,1.23
4_1,45.4836292963897,-73.5862958994159,4,1.73
4_1,45.4800794845254,-73.5919570506045,5,2.32
4_1,45.4776914284025,-73.5961613442898,6,2.75
4_1,45.4768263614733,-73.5975924222524,7,2.89
4_1,45.4759070859496,-73.5992535889025,8,3.06
4_1,45.4737620423281,-73.6030995911778,9,3.44
4_1,45.4536719903492,-73.6417387653488,10,7.20
4_1,45.4525174026753,-73.6439604846625,11,7.42
4_1,45.451452297811,-73.6465403212521,12,7.65
4_1,45.4510901644689,-73.6482397619826,13,7.79
4_1,45.4509882388794,-73.650489615884,14,7.97
4_1,45.4511928488723,-73.6522672505832,15,8.11
4_1,45.4518565604055,-73.6538927282654,16,8.25
4_1,45.4528356995642,-73.6551483403694,17,8.40
4_1,45.4538788269734,-73.6556626178495,18,8.52
4_1,45.456460900192,-73.6560277302738,19,8.81
4_1,45.4679069606615,-73.656046517128,20,10.08
4_1,45.4727391275568,-73.65605985192,21,10.62
4_1,45.4847160798819,-73.6560673332167,22,11.95
4_1,45.4857510036009,-73.655993435123,23,12.07
4_1,45.4866692442347,-73.6557017340703,24,12.17
4_1,45.4878940212597,-73.6549759003018,25,12.32
4_1,45.4906778903374,-73.652488752754,26,12.68
4_1,45.4928220424031,-73.6505881972964,27,12.96
4_1,45.5077403118198,-73.6372032684862,28,14.92
4_1,45.5156942907397,-73.6300421206268,29,15.97
4_1,45.5166674942636,-73.6288283962195,30,16.11
4_1,45.5188224164188,-73.6249548740665,31,16.50
4_1,45.5197775964807,-73.6237153546269,32,16.64
4_1,45.5256048722956,-73.6187098730115,33,17.40
4_1,45.5274962088446,-73.6170879848022,34,17.65
4_1,45.5283152704803,-73.6168848475988,35,17.74
4_1,45.5294846781542,-73.617258543614,36,17.87
4_1,45.5302846757292,-73.618092383413,37,17.98
4_1,45.5306795271333,-73.6191302381519,38,18.07
4_1,45.5314844387945,-73.6237794274432,39,18.45
4_1,45.5358976476003,-73.6504342421892,40,20.59
4_1,45.5363157923464,-73.654020504936,41,20.87
4_1,45.5368602600275,-73.6572742639546,42,21.13
4_1,45.5370481826374,-73.6580302394954,43,21.20
4_1,45.5372627390072,-73.6590423813223,44,21.28
4_1,45.5402419364859,-73.6769009374472,45,22.71
4_1,45.5428534640477,-73.6923654670777,46,23.95
4_1,45.5440903869222,-73.6952253934042,47,24.22
4_1,45.5454191252322,-73.6969844374279,48,24.42
4_1,45.5493091293399,-73.7005968059575,49,24.93
4_1,45.5583286786478,-73.7088523385333,50,26.12
4_1,45.5602790272218,-73.7101020898893,51,26.36
4_1,45.5730541369988,-73.7162740692543,52,27.86
4_1,45.5809021907272,-73.7201869107315,53,28.79
4_1,45.5820432842629,-73.721062756563,54,28.93
4_1,45.6037573160032,-73.742659032281,55,31.87
4_1,45.6242821725032,-73.7630609594108,56,34.65
4_1,45.6254300538811,-73.7647463211559,57,34.84
4_1,45.6262180443184,-73.766404397785,58,34.99
4_1,45.6267266769522,-73.7682279100979,59,35.15
4_1,45.6289407872403,-73.7829232947381,60,36.32
4_1,45.6344962296449,-73.7957392105248,61,37.49
4_1,45.6362761185553,-73.7998659912036,62,37.87
4_1,45.6368995282958,-73.8023192714235,63,38.07
4_1,45.6370991189797,-73.8050909844159,64,38.29
4_1,45.6360297746069,-73.8335478331048,65,40.51
4_1,45.6356583542292,-73.843499154873,66,41.29
4_1,45.6361443389479,-73.8464522924568,67,41.53
4_1,45.6371894984854,-73.8489600094098,68,41.75
4_1,45.6383634127506,-73.8505450572827,69,41.93
4_1,45.6397911065202,-73.8515288615963,70,42.11
4_1,45.6411220666821,-73.8517809160407,71,42.26
4_1,45.6424451736339,-73.8516609139792,72,42.41
4_1,45.6437250648709,-73.850963351461,73,42.56
4_1,45.6451964247576,-73.8494459019722,74,42.76
4_1,45.6468636161185,-73.8456588056754,75,43.11
4_1,45.647868397717,-73.8436764140696,76,43.30
4_1,45.6490147317161,-73.8424902572687,77,43.46
4_1,45.6503940052267,-73.8416390488769,78,43.62
4_1,45.6517713951115,-73.8414164763699,79,43.78
4_1,45.6535692748196,-73.8420047867091,80,43.98
4_1,45.6557232169522,-73.8438784350553,81,44.26
4_1,45.672417585119,-73.8661597194296,82,46.80
4_1,45.6937309177424,-73.8941872179763,83,50.03
4_1,45.7336914718827,-73.9479078105702,84,56.13
4_1,45.7581769778876,-73.9806776305881,85,59.86
4_1,45.766507280662,-73.9916902004965,86,61.12
4_1,45.7714826453031,-73.9980471051562,87,61.86
4_1,45.7731786028551,-73.999116574088,88,62.06
4_2,45.7731786028551,-73.999116574088,1,0.00
4_2,45.7714826453031,-73.9980471051562,2,0.21
4_2,45.766507280662,-73.9916902004965,3,0.95
4_2,45.7581769778876,-73.9806776305881,4,2.21
4_2,45.7336914718827,-73.9479078105702,5,5.94
4_2,45.6937309177424,-73.8941872179763,6,12.04
4_2,45.672417585119,-73.8661597194296,7,15.26
4_2,45.6557232169522,-73.8438784350553,8,17.80
4_2,45.6535692748196,-73.8420047867091,9,18.08
4_2,45.6517713951115,-73.8414164763699,10,18.29
4_2,45.6503940052267,-73.8416390488769,11,18.44
4_2,45.6490147317161,-73.8424902572687,12,18.61
4_2,45.647868397717,-73.8436764140696,13,18.77
4_2,45.6468636161185,-73.8456588056754,14,18.96
4_2,45.6459658783519,-73.8479368570263,15,19.16
4_2,45.6451964247576,-73.8494459019722,16,19.30
4_2,45.6437250648709,-73.850963351461,17,19.51
4_2,45.6424451736339,-73.8516609139792,18,19.66
4_2,45.6411220666821,-73.8517809160407,19,19.81
4_2,45.6397911065202,-73.8515288615963,20,19.96
4_2,45.6383634127506,-73.8505450572827,21,20.13
4_2,45.6371894984854,-73.8489600094098,22,20.31
4_2,45.6361443389479,-73.8464522924568,23,20.54
4_2,45.6356583542292,-73.843499154873,24,20.78
4_2,45.6360297746069,-73.8335478331048,25,21.55
4_2,45.6370991189797,-73.8050909844159,26,23.77
4_2,45.6368995282958,-73.8023192714235,27,23.99
4_2,45.6362761185553,-73.7998659912036,28,24.19
4_2,45.6344962296449,-73.7957392105248,29,24.57
4_2,45.6289407872403,-73.7829232947381,30,25.75
4_2,45.6267266769522,-73.7682279100979,31,26.92
4_2,45.6262180443184,-73.766404397785,32,27.07
4_2,45.6254300538811,-73.7647463211559,33,27.23
4_2,45.6242821725032,-73.7630609594108,34,27.41
4_2,45.6037573160032,-73.742659032281,35,30.19
4_2,45.5820432842629,-73.721062756563,36,33.14
4_2,45.5809021907272,-73.7201869107315,37,33.28
4_2,45.5730541369988,-73.7162740692543,38,34.20
4_2,45.5602790272218,-73.7101020898893,39,35.70
4_2,45.5583286786478,-73.7088523385333,40,35.94
4_2,45.5493091293399,-73.7005968059575,41,37.13
4_2,45.5454191252322,-73.6969844374279,42,37.65
4_2,45.5440903869222,-73.6952253934042,43,37.85
4_2,45.5428534640477,-73.6923654670777,44,38.11
4_2,45.5402419364859,-73.6769009374472,45,39.35
4_2,45.5372627390072,-73.6590423813223,46,40.79
4_2,45.5370481826374,-73.6580302394954,47,40.87
4_2,45.5368602600275,-73.6572742639546,48,40.93
4_2,45.5363157923464,-73.654020504936,49,41.19
4_2,45.5358976476003,-73.6504342421892,50,41.48
4_2,45.5314844387945,-73.6237794274432,51,43.62
4_2,45.5306795271333,-73.6191302381519,52,43.99
4_2,45.5302846757292,-73.618092383413,53,44.08
4_2,45.5294846781542,-73.617258543614,54,44.19
4_2,45.5283152704803,-73.6168848475988,55,44.33
4_2,45.5274962088446,-73.6170879848022,56,44.42
4_2,45.5256048722956,-73.6187098730115,57,44.66
4_2,45.5197775964807,-73.6237153546269,58,45.42
4_2,45.5188224164188,-73.6249548740665,59,45.56
4_2,45.5166674942636,-73.6288283962195,60,45.95
4_2,45.5156942907397,-73.6300421206268,61,46.09
4_2,45.5077403118198,-73.6372032684862,62,47.14
4_2,45.4928220424031,-73.6505881972964,63,49.10
4_2,45.4906778903374,-73.652488752754,64,49.38
4_2,45.4878940212597,-73.6549759003018,65,49.75
4_2,45.4866692442347,-73.6557017340703,66,49.89
4_2,45.4857510036009,-73.655993435123,67,50.00
4_2,45.4847160798819,-73.6560673332167,68,50.11
4_2,45.4727391275568,-73.65605985192,69,51.45
4_2,45.4679069606615,-73.656046517128,70,51.98
4_2,45.456460900192,-73.6560277302738,71,53.25
4_2,45.4538788269734,-73.6556626178495,72,53.54
4_2,45.4528356995642,-73.6551483403694,73,53.67
4_2,45.4518565604055,-73.6538927282654,74,53.81
4_2,45.4511928488723,-73.6522672505832,75,53.96
4_2,45.4509882388794,-73.650489615884,76,54.10
4_2,45.4510901644689,-73.6482397619826,77,54.28
4_2,45.451452297811,-73.6465403212521,78,54.41
4_2,45.4525174026753,-73.6439604846625,79,54.65
4_2,45.4536719903492,-73.6417387653488,80,54.86
4_2,45.4737620423281,-73.6030995911778,81,58.62
4_2,45.4759070859496,-73.5992535889025,82,59.01
4_2,45.4768263614733,-73.5975924222524,83,59.17
4_2,45.4776914284025,-73.5961613442898,84,59.32
4_2,45.4800794845254,-73.5919570506045,85,59.74
4_2,45.4836292963897,-73.5862958994159,86,60.33
4_2,45.4867731962734,-73.5816185093149,87,60.84
4_2,45.4895385185912,-73.5776053454072,88,61.28
4_2,45.4947620353203,-73.570805750666,89,62.07
4_3,45.5314844387945,-73.6237794274432,1,0.00
4_3,45.5358976476003,-73.6504342421892,2,2.14
4_3,45.5363157923464,-73.654020504936,3,2.42
4_3,45.5368602600275,-73.6572742639546,4,2.68
4_3,45.5370481826374,-73.6580302394954,5,2.75
4_3,45.5372627390072,-73.6590423813223,6,2.83
4_3,45.5402419364859,-73.6769009374472,7,4.26
4_3,45.5428534640477,-73.6923654670777,8,5.50
4_3,45.5440903869222,-73.6952253934042,9,5.77
4_3,45.5454191252322,-73.6969844374279,10,5.97
4_3,45.5493091293399,-73.7005968059575,11,6.48
4_3,45.5583286786478,-73.7088523385333,12,7.68
4_3,45.5602790272218,-73.7101020898893,13,7.91
4_3,45.5730541369988,-73.7162740692543,14,9.41
4_3,45.5809021907272,-73.7201869107315,15,10.34
4_3,45.5820432842629,-73.721062756563,16,10.48
4_3,45.6037573160032,-73.742659032281,17,13.42
4_3,45.6242821725032,-73.7630609594108,18,16.21
4_3,45.6254300538811,-73.7647463211559,19,16.39
4_3,45.6262180443184,-73.766404397785,20,16.55
4_3,45.6267266769522,-73.7682279100979,21,16.70
4_3,45.6289407872403,-73.7829232947381,22,17.87
4_3,45.6344962296449,-73.7957392105248,23,19.04
4_3,45.6362761185553,-73.7998659912036,24,19.42
4_3,45.6368995282958,-73.8023192714235,25,19.63
4_3,45.6370991189797,-73.8050909844159,26,19.84
4_3,45.6360297746069,-73.8335478331048,27,22.06
4_3,45.6356583542292,-73.843499154873,28,22.84
4_3,45.6361443389479,-73.8464522924568,29,23.08
4_3,45.6371894984854,-73.8489600094098,30,23.31
4_3,45.6383634127506,-73.8505450572827,31,23.49
4_3,45.6397911065202,-73.8515288615963,32,23.66
4_3,45.6411220666821,-73.8517809160407,33,23.81
4_3,45.6424451736339,-73.8516609139792,34,23.96
4_3,45.6437250648709,-73.850963351461,35,24.11
4_3,45.6451964247576,-73.8494459019722,36,24.31
4_3,45.6468636161185,-73.8456588056754,37,24.66
4_3,45.647868397717,-73.8436764140696,38,24.85
4_3,45.6490147317161,-73.8424902572687,39,25.01
4_3,45.6503940052267,-73.8416390488769,40,25.18
4_3,45.6517713951115,-73.8414164763699,41,25.33
4_3,45.6535692748196,-73.8420047867091,42,25.53
4_3,45.6557232169522,-73.8438784350553,43,25.82
4_3,45.672417585119,-73.8661597194296,44,28.36
4_3,45.6937309177424,-73.8941872179763,45,31.58
4_3,45.7336914718827,-73.9479078105702,46,37.68
4_3,45.7581769778876,-73.9806776305881,47,41.41
4_3,45.766507280662,-73.9916902004965,48,42.67
4_3,45.7714826453031,-73.9980471051562,49,43.41
4_3,45.7731786028551,-73.999116574088,50,43.62
4_4,45.7731786028551,-73.999116574088,1,0.00
4_4,45.7714826453031,-73.9980471051562,2,0.21
4_4,45.766507280662,-73.9916902004965,3,0.95
4_4,45.7581769778876,-73.9806776305881,4,2.21
4_4,45.7336914718827,-73.9479078105702,5,5.94
4_4,45.6937309177424,-73.8941872179763,6,12.04
4_4,45.672417585119,-73.8661597194296,7,15.26
4_4,45.6557232169522,-73.8438784350553,8,17.80
4_4,45.6535692748196,-73.8420047867091,9,18.08
4_4,45.6517713951115,-73.8414164763699,10,18.29
4_4,45.6503940052267,-73.8416390488769,11,18.44
4_4,45.6490147317161,-73.8424902572687,12,18.61
4_4,45.647868397717,-73.8436764140696,13,18.77
4_4,45.6468636161185,-73.8456588056754,14,18.96
4_4,45.6451964247576,-73.8494459019722,15,19.30
4_4,45.6437250648709,-73.850963351461,16,19.51
4_4,45.6424451736339,-73.8516609139792,17,19.66
4_4,45.6411220666821,-73.8517809160407,18,19.81
4_4,45.6397911065202,-73.8515288615963,19,19.95
4_4,45.6383634127506,-73.8505450572827,20,20.13
4_4,45.6371894984854,-73.8489600094098,21,20.31
4_4,45.6361443389479,-73.8464522924568,22,20.54
4_4,45.6356583542292,-73.843499154873,23,20.77
4_4,45.6360297746069,-73.8335478331048,24,21.55
4_4,45.6370991189797,-73.8050909844159,25,23.77
4_4,45.6368995282958,-73.8023192714235,26,23.99
4_4,45.6362761185553,-73.7998659912036,27,24.19
4_4,45.6344962296449,-73.7957392105248,28,24.57
4_4,45.6289407872403,-73.7829232947381,29,25.75
4_4,45.6267266769522,-73.7682279100979,30,26.92
4_4,45.6262180443184,-73.766404397785,31,27.07
4_4,45.6254300538811,-73.7647463211559,32,27.23
4_4,45.6242821725032,-73.7630609594108,33,27.41
4_4,45.6037573160032,-73.742659032281,34,30.19
4_4,45.5820432842629,-73.721062756563,35,33.13
4_4,45.5809021907272,-73.7201869107315,36,33.28
4_4,45.5730541369988,-73.7162740692543,37,34.20
4_4,45.5602790272218,-73.7101020898893,38,35.70
4_4,45.5583286786478,-73.7088523385333,39,35.94
4_4,45.5493091293399,-73.7005968059575,40,37.13
4_4,45.5454191252322,-73.6969844374279,41,37.65
4_4,45.5440903869222,-73.6952253934042,42,37.85
4_4,45.5428534640477,-73.6923654670777,43,38.11
4_4,45.5402419364859,-73.6769009374472,44,39.35
4_4,45.5372627390072,-73.6590423813223,45,40.79
4_4,45.5370481826374,-73.6580302394954,46,40.87
4_4,45.5368602600275,-73.6572742639546,47,40.93
4_4,45.5363157923464,-73.654020504936,48,41.19
4_4,45.5358976476003,-73.6504342421892,49,41.48
4_4,45.5314844387945,-73.6237794274432,50,43.62
4_5,45.5602790272218,-73.7101020898893,1,0.00
4_5,45.5730541369988,-73.7162740692543,2,1.50
4_5,45.5809021907272,-73.7201869107315,3,2.42
4_5,45.5820432842629,-73.721062756563,4,2.57
4_5,45.6037573160032,-73.742659032281,5,5.51
4_5,45.6242821725032,-73.7630609594108,6,8.29
4_5,45.6254300538811,-73.7647463211559,7,8.47
4_5,45.6262180443184,-73.766404397785,8,8.63
4_5,45.6267266769522,-73.7682279100979,9,8.78
4_5,45.6289407872403,-73.7829232947381,10,9.96
4_5,45.6344962296449,-73.7957392105248,11,11.13
4_5,45.6362761185553,-73.7998659912036,12,11.51
4_5,45.6368995282958,-73.8023192714235,13,11.71
4_5,45.6370991189797,-73.8050909844159,14,11.93
4_5,45.6360297746069,-73.8335478331048,15,14.15
4_5,45.6356583542292,-73.843499154873,16,14.93
4_5,45.6361443389479,-73.8464522924568,17,15.16
4_5,45.6371894984854,-73.8489600094098,18,15.39
4_5,45.6383634127506,-73.8505450572827,19,15.57
4_5,45.6397911065202,-73.8515288615963,20,15.75
4_5,45.6411220666821,-73.8517809160407,21,15.90
4_5,45.6424451736339,-73.8516609139792,22,16.04
4_5,45.6437250648709,-73.850963351461,23,16.20
4_5,45.6451964247576,-73.8494459019722,24,16.40
4_5,45.6468636161185,-73.8456588056754,25,16.75
4_5,45.647868397717,-73.8436764140696,26,16.94
4_5,45.6490147317161,-73.8424902572687,27,17.09
4_5,45.6503940052267,-73.8416390488769,28,17.26
4_5,45.6517713951115,-73.8414164763699,29,17.42
4_5,45.6535692748196,-73.8420047867091,30,17.62
4_5,45.6557232169522,-73.8438784350553,31,17.90
4_5,45.672417585119,-73.8661597194296,32,20.44
4_5,45.6937309177424,-73.8941872179763,33,23.66
4_5,45.7336914718827,-73.9479078105702,34,29.76
4_5,45.7581769778876,-73.9806776305881,35,33.49
4_5,45.766507280662,-73.9916902004965,36,34.75
4_5,45.7714826453031,-73.9980471051562,37,35.50
4_5,45.7731786028551,-73.999116574088,38,35.70
4_6,45.7731786028551,-73.999116574088,1,0.00
4_6,45.7714826453031,-73.9980471051562,2,0.21
4_6,45.766507280662,-73.9916902004965,3,0.95
4_6,45.7581769778876,-73.9806776305881,4,2.21
4_6,45.7336914718827,-73.9479078105702,5,5.94
4_6,45.6937309177424,-73.8941872179763,6,12.04
4_6,45.672417585119,-73.8661597194296,7,15.26
4_6,45.6557232169522,-73.8438784350553,8,17.80
4_6,45.6535692748196,-73.8420047867091,9,18.08
4_6,45.6517713951115,-73.8414164763699,10,18.29
4_6,45.6503940052267,-73.8416390488769,11,18.44
4_6,45.6490147317161,-73.8424902572687,12,18.61
4_6,45.647868397717,-73.8436764140696,13,18.77
4_6,45.6468636161185,-73.8456588056754,14,18.96
4_6,45.6451964247576,-73.8494459019722,15,19.30
4_6,45.6437250648709,-73.850963351461,16,19.51
4_6,45.6424451736339,-73.8516609139792,17,19.66
4_6,45.6411220666821,-73.8517809160407,18,19.81
4_6,45.6397911065202,-73.8515288615963,19,19.95
4_6,45.6383634127506,-73.8505450572827,20,20.13
4_6,45.6371894984854,-73.8489600094098,21,20.31
4_6,45.6361443389479,-73.8464522924568,22,20.54
4_6,45.6356583542292,-73.843499154873,23,20.77
4_6,45.6360297746069,-73.8335478331048,24,21.55
4_6,45.6370991189797,-73.8050909844159,25,23.77
4_6,45.6368995282958,-73.8023192714235,26,23.99
4_6,45.6362761185553,-73.7998659912036,27,24.19
4_6,45.6344962296449,-73.7957392105248,28,24.57
4_6,45.6289407872403,-73.7829232947381,29,25.75
4_6,45.6267266769522,-73.7682279100979,30,26.92
4_6,45.6262180443184,-73.766404397785,31,27.07
4_6,45.6254300538811,-73.7647463211559,32,27.23
4_6,45.6242821725032,-73.7630609594108,33,27.41
4_6,45.6037573160032,-73.742659032281,34,30.19
4_6,45.5820432842629,-73.721062756563,35,33.13
4_6,45.5809021907272,-73.7201869107315,36,33.28
4_6,45.5730541369988,-73.7162740692543,37,34.20
4_6,45.5602790272218,-73.7101020898893,38,35.70
5_1,45.4947620353203,-73.570805750666,1,0.00
5_1,45.4895385185912,-73.5776053454072,2,0.79
5_1,45.4867731962734,-73.5816185093149,3,1.23
5_1,45.4836292963897,-73.5862958994159,4,1.73
5_1,45.4800794845254,-73.5919570506045,5,2.32
5_1,45.4776914284025,-73.5961613442898,6,2.75
5_1,45.4768263614733,-73.5975924222524,7,2.89
5_1,45.4759070859496,-73.5992535889025,8,3.06
5_1,45.4737620423281,-73.6030995911778,9,3.44
5_1,45.4536719903492,-73.6417387653488,10,7.20
5_1,45.4525174026753,-73.6439604846625,11,7.42
5_1,45.4522018101439,-73.6444710838341,12,7.47
5_1,45.4515073680928,-73.6456966607846,13,7.59
5_1,45.4509473466549,-73.6473444540455,14,7.74
5_1,45.4507205951751,-73.648724613111,15,7.85
5_1,45.4505805768953,-73.6525468661749,16,8.15
5_1,45.4500294206348,-73.6542201579662,17,8.29
5_1,45.4493171377773,-73.6552537532971,18,8.40
5_1,45.4487856879656,-73.6556486080122,19,8.47
5_1,45.4481375008203,-73.6558641555726,20,8.54
5_1,45.4472734543456,-73.6560023992787,21,8.64
5_1,45.4428643171046,-73.6559007664623,22,9.13
5_1,45.4376361907861,-73.6558863689166,23,9.71
5_1,45.4341896943167,-73.6559280038424,24,10.10
5_1,45.4284756925731,-73.6558739314114,25,10.73
5_1,45.4276566182899,-73.6560250311742,26,10.82
5_1,45.4252077082655,-73.6569767067354,27,11.10
5_1,45.4232898788107,-73.6578019957723,28,11.33
5_1,45.4136197010628,-73.6618890449392,29,12.45
5_1,45.4094349454555,-73.6621836995628,30,12.91
5_1,45.4075462467112,-73.6614756709943,31,13.13
5_1,45.4061623230059,-73.660155937822,32,13.32
5_1,45.4053450079126,-73.6590422487115,33,13.44
5_1,45.4048421005966,-73.6583126987484,34,13.52
5_1,45.4045370862016,-73.6576348091157,35,13.58
5_1,45.395047337848,-73.6334945894665,36,15.75
5_1,45.3820335001678,-73.6000979691623,37,18.74
5_1,45.3812074222124,-73.5980279268268,38,18.92
5_1,45.3778420129796,-73.5868115587009,39,19.88
5_1,45.3748543211435,-73.574256425638,40,20.92
5_1,45.3739389657168,-73.5702973321214,41,21.24
5_1,45.3668353867916,-73.5407995188962,42,23.68
5_1,45.3606506438308,-73.5147939581491,43,25.83
5_2,45.3606506438308,-73.5147939581491,1,0.00
5_2,45.3668353867916,-73.5407995188962,2,2.15
5_2,45.3739389657168,-73.5702973321214,3,4.59
5_2,45.3748543211435,-73.574256425638,4,4.92
5_2,45.3778420129796,-73.5868115587009,5,5.96
5_2,45.3812074222124,-73.5980279268268,6,6.91
5_2,45.3820335001678,-73.6000979691623,7,7.10
5_2,45.395047337848,-73.6334945894665,8,10.09
5_2,45.4045370862016,-73.6576348091157,9,12.25
5_2,45.4048421005966,-73.6583126987484,10,12.31
5_2,45.4053450079126,-73.6590422487115,11,12.39
5_2,45.4061623230059,-73.660155937822,12,12.52
5_2,45.4075462467112,-73.6614756709943,13,12.70
