trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,timepoint,shape_dist_traveled
13_2_26,18:12:30,18:12:30,CHB24A,22,0,0,1,6.71
13_2_26,18:13:00,18:13:00,CHB115B,23,0,0,1,7.13
13_2_26,18:14:00,18:14:00,CHB51D,24,0,0,1,7.7
13_2_27,18:05:00,18:05:00,CHB51D,1,0,0,1,0
13_2_27,18:06:00,18:06:00,CHB115D,2,0,0,1,0.57
13_2_27,18:06:30,18:06:30,CHB24D,3,0,0,1,0.98
13_2_27,18:07:00,18:07:00,CHB25A,4,0,0,1,1.16
13_2_27,18:08:00,18:08:00,CHB26A,5,0,0,1,1.48
13_2_27,18:08:30,18:08:30,CHB17A,6,0,0,1,1.68
13_2_27,18:09:00,18:09:00,CHB66D,7,0,0,1,1.9
13_2_27,18:10:00,18:10:00,CHB64D,8,0,0,1,2.39
13_2_27,18:10:30,18:10:30,CHB74D,9,0,0,1,2.48
13_2_27,18:11:00,18:11:00,CHB18C,10,0,0,1,3.04
13_2_27,18:13:00,18:13:00,CHB117B,11,0,0,1,3.41
13_2_27,18:14:00,18:14:00,CHB20C,12,0,0,1,3.58
13_2_27,18:14:30,18:14:30,CHB21C,13,0,0,1,4.06
13_2_27,18:15:00,18:15:00,CHB22B,14,0,0,1,4.44
13_2_27,18:16:00,18:16:00,CHB168B,15,0,0,1,4.74
13_2_27,18:16:30,18:16:30,CHB171B,16,0,0,1,5.01
13_2_27,18:17:00,18:17:00,CHB174B,17,0,0,1,5.23
13_2_27,18:18:00,18:18:00,CHB178D,18,0,0,1,5.6
13_2_27,18:18:30,18:18:30,CHB179D,19,0,0,1,5.92
13_2_27,18:19:00,18:19:00,CHB22D,20,0,0,1,6.31
13_2_27,18:20:00,18:20:00,CHB23A,21,0,0,1,6.56
13_2_27,18:20:30,18:20:30,CHB24A,22,0,0,1,6.71
13_2_27,18:21:00,18:21:00,CHB115B,23,0,0,1,7.13
13_2_27,18:22:00,18:22:00,CHB51D,24,0,0,1,7.7
13_2_28,18:17:00,18:17:00,CHB51D,1,0,0,1,0
13_2_28,18:18:00,18:18:00,CHB115D,2,0,0,1,0.57
13_2_28,18:18:30,18:18:30,CHB24D,3,0,0,1,0.98
13_2_28,18:19:00,18:19:00,CHB25A,4,0,0,1,1.16
13_2_28,18:20:00,18:20:00,CHB26A,5,0,0,1,1.48
13_2_28,18:20:30,18:20:30,CHB17A,6,0,0,1,1.68
13_2_28,18:21:00,18:21:00,CHB66D,7,0,0,1,1.9
13_2_28,18:22:00,18:22:00,CHB64D,8,0,0,1,2.39
13_2_28,18:22:30,18:22:30,CHB74D,9,0,0,1,2.48
13_2_28,18:23:00,18:23:00,CHB18C,10,0,0,1,3.04
13_2_28,18:25:00,18:25:00,CHB117B,11,0,0,1,3.41
13_2_28,18:26:00,18:26:00,CHB20C,12,0,0,1,3.58
13_2_28,18:26:30,18:26:30,CHB21C,13,0,0,1,4.06
13_2_28,18:27:00,18:27:00,CHB22B,14,0,0,1,4.44
13_2_28,18:28:00,18:28:00,CHB168B,15,0,0,1,4.74
13_2_28,18:28:30,18:28:30,CHB171B,16,0,0,1,5.01
13_2_28,18:29:00,18:29:00,CHB174B,17,0,0,1,5.23
13_2_28,18:30:00,18:30:00,CHB178D,18,0,0,1,5.6
13_2_28,18:30:30,18:30:30,CHB179D,19,0,0,1,5.92
13_2_28,18:31:00,18:31:00,CHB22D,20,0,0,1,6.31
13_2_28,18:32:00,18:32:00,CHB23A,21,0,0,1,6.56
13_2_28,18:32:30,18:32:30,CHB24A,22,0,0,1,6.71
13_2_28,18:33:00,18:33:00,CHB115B,23,0,0,1,7.13
13_2_28,18:34:00,18:34:00,CHB51D,24,0,0,1,7.7
13_2_29,18:26:00,18:26:00,CHB51D,1,0,0,1,0
13_2_29,18:27:00,18:27:00,CHB115D,2,0,0,1,0.57
13_2_29,18:27:30,18:27:30,CHB24D,3,0,0,1,0.98
13_2_29,18:28:00,18:28:00,CHB25A,4,0,0,1,1.16
13_2_29,18:29:00,18:29:00,CHB26A,5,0,0,1,1.48
13_2_29,18:29:30,18:29:30,CHB17A,6,0,0,1,1.68
13_2_29,18:30:00,18:30:00,CHB66D,7,0,0,1,1.9
13_2_29,18:31:00,18:31:00,CHB64D,8,0,0,1,2.39
13_2_29,18:31:30,18:31:30,CHB74D,9,0,0,1,2.48
13_2_29,18:32:00,18:32:00,CHB18C,10,0,0,1,3.04
13_2_29,18:34:00,18:34:00,CHB117B,11,0,0,1,3.41
13_2_29,18:35:00,18:35:00,CHB20C,12,0,0,1,3.58
13_2_29,18:35:30,18:35:30,CHB21C,13,0,0,1,4.06
13_2_29,18:36:00,18:36:00,CHB22B,14,0,0,1,4.44
13_2_29,18:37:00,18:37:00,CHB168B,15,0,0,1,4.74
13_2_29,18:37:30,18:37:30,CHB171B,16,0,0,1,5.01
13_2_29,18:38:00,18:38:00,CHB174B,17,0,0,1,5.23
13_2_29,18:39:00,18:39:00,CHB178D,18,0,0,1,5.6
13_2_29,18:39:30,18:39:30,CHB179D,19,0,0,1,5.92
13_2_29,18:40:00,18:40:00,CHB22D,20,0,0,1,6.31
13_2_29,18:41:00,18:41:00,CHB23A,21,0,0,1,6.56
13_2_29,18:41:30,18:41:30,CHB24A,22,0,0,1,6.71
13_2_29,18:42:00,18:42:00,CHB115B,23,0,0,1,7.13
13_2_29,18:43:00,18:43:00,CHB51D,24,0,0,1,7.7
13_2_30,18:37:00,18:37:00,CHB51D,1,0,0,1,0
13_2_30,18:38:00,18:38:00,CHB115D,2,0,0,1,0.57
13_2_30,18:38:30,18:38:30,CHB24D,3,0,0,1,0.98
13_2_30,18:39:00,18:39:00,CHB25A,4,0,0,1,1.16
13_2_30,18:40:00,18:40:00,CHB26A,5,0,0,1,1.48
13_2_30,18:40:30,18:40:30,CHB17A,6,0,0,1,1.68
13_2_30,18:41:00,18:41:00,CHB66D,7,0,0,1,1.9
13_2_30,18:42:00,18:42:00,CHB64D,8,0,0,1,2.39
13_2_30,18:42:30,18:42:30,CHB74D,9,0,0,1,2.48
13_2_30,18:43:00,18:43:00,CHB18C,10,0,0,1,3.04
13_2_30,18:45:00,18:45:00,CHB117B,11,0,0,1,3.41
13_2_30,18:46:00,18:46:00,CHB20C,12,0,0,1,3.58
13_2_30,18:46:30,18:46:30,CHB21C,13,0,0,1,4.06
13_2_30,18:47:00,18:47:00,CHB22B,14,0,0,1,4.44
13_2_30,18:48:00,18:48:00,CHB168B,15,0,0,1,4.74
13_2_30,18:48:30,18:48:30,CHB171B,16,0,0,1,5.01
13_2_30,18:49:00,18:49:00,CHB174B,17,0,0,1,5.23
13_2_30,18:50:00,18:50:00,CHB178D,18,0,0,1,5.6
13_2_30,18:50:30,18:50:30,CHB179D,19,0,0,1,5.92
13_2_30,18:51:00,18:51:00,CHB22D,20,0,0,1,6.31
13_2_30,18:52:00,18:52:00,CHB23A,21,0,0,1,6.56
13_2_30,18:52:30,18:52:30,CHB24A,22,0,0,1,6.71
13_2_30,18:53:00,18:53:00,CHB115B,23,0,0,1,7.13
13_2_30,18:54:00,18:54:00,CHB51D,24,0,0,1,7.7
13_2_31,18:47:00,18:47:00,CHB51D,1,0,0,1,0
13_2_31,18:48:00,18:48:00,CHB115D,2,0,0,1,0.57
13_2_31,18:48:30,18:48:30,CHB24D,3,0,0,1,0.98
13_2_31,18:49:00,18:49:00,CHB25A,4,0,0,1,1.16
13_2_31,18:50:00,18:50:00,CHB26A,5,0,0,1,1.48
13_2_31,18:50:30,18:50:30,CHB17A,6,0,0,1,1.68
13_2_31,18:51:00,18:51:00,CHB66D,7,0,0,1,1.9
13_2_31,18:52:00,18:52:00,CHB64D,8,0,0,1,2.39
13_2_31,18:52:30,18:52:30,CHB74D,9,0,0,1,2.48
13_2_31,18:53:00,18:53:00,CHB18C,10,0,0,1,3.04
13_2_31,18:55:00,18:55:00,CHB117B,11,0,0,1,3.41
13_2_31,18:56:00,18:56:00,CHB20C,12,0,0,1,3.58
13_2_31,18:56:30,18:56:30,CHB21C,13,0,0,1,4.06
13_2_31,18:57:00,18:57:00,CHB22B,14,0,0,1,4.44
13_2_31,18:58:00,18:58:00,CHB168B,15,0,0,1,4.74
13_2_31,18:58:30,18:58:30,CHB171B,16,0,0,1,5.01
13_2_31,18:59:00,18:59:00,CHB174B,17,0,0,1,5.23
13_2_31,19:00:00,19:00:00,CHB178D,18,0,0,1,5.6
13_2_31,19:00:30,19:00:30,CHB179D,19,0,0,1,5.92
13_2_31,19:01:00,19:01:00,CHB22D,20,0,0,1,6.31
13_2_31,19:02:00,19:02:00,CHB23A,21,0,0,1,6.56
13_2_31,19:02:30,19:02:30,CHB24A,22,0,0,1,6.71
13_2_31,19:03:00,19:03:00,CHB115B,23,0,0,1,7.13
13_2_31,19:04:00,19:04:00,CHB51D,24,0,0,1,7.7
13_2_32,18:56:00,18:56:00,CHB51D,1,0,0,1,0
13_2_32,18:57:00,18:57:00,CHB115D,2,0,0,1,0.57
13_2_32,18:57:30,18:57:30,CHB24D,3,0,0,1,0.98
13_2_32,18:58:00,18:58:00,CHB25A,4,0,0,1,1.16
13_2_32,18:59:00,18:59:00,CHB26A,5,0,0,1,1.48
13_2_32,18:59:30,18:59:30,CHB17A,6,0,0,1,1.68
13_2_32,19:00:00,19:00:00,CHB66D,7,0,0,1,1.9
13_2_32,19:01:00,19:01:00,CHB64D,8,0,0,1,2.39
13_2_32,19:01:30,19:01:30,CHB74D,9,0,0,1,2.48
13_2_32,19:02:00,19:02:00,CHB18C,10,0,0,1,3.04
13_2_32,19:04:00,19:04:00,CHB117B,11,0,0,1,3.41
13_2_32,19:05:00,19:05:00,CHB20C,12,0,0,1,3.58
13_2_32,19:05:30,19:05:30,CHB21C,13,0,0,1,4.06
13_2_32,19:06:00,19:06:00,CHB22B,14,0,0,1,4.44
13_2_32,19:07:00,19:07:00,CHB168B,15,0,0,1,4.74
13_2_32,19:07:30,19:07:30,CHB171B,16,0,0,1,5.01
13_2_32,19:08:00,19:08:00,CHB174B,17,0,0,1,5.23
13_2_32,19:09:00,19:09:00,CHB178D,18,0,0,1,5.6
13_2_32,19:09:30,19:09:30,CHB179D,19,0,0,1,5.92
13_2_32,19:10:00,19:10:00,CHB22D,20,0,0,1,6.31
13_2_32,19:11:00,19:11:00,CHB23A,21,0,0,1,6.56
13_2_32,19:11:30,19:11:30,CHB24A,22,0,0,1,6.71
13_2_32,19:12:00,19:12:00,CHB115B,23,0,0,1,7.13
13_2_32,19:13:00,19:13:00,CHB51D,24,0,0,1,7.7
13_2_33,19:15:00,19:15:00,CHB51D,1,0,0,1,0
13_2_33,19:16:00,19:16:00,CHB115D,2,0,0,1,0.57
13_2_33,19:16:30,19:16:30,CHB24D,3,0,0,1,0.98
13_2_33,19:17:00,19:17:00,CHB25A,4,0,0,1,1.16
13_2_33,19:18:00,19:18:00,CHB26A,5,0,0,1,1.48
13_2_33,19:18:30,19:18:30,CHB17A,6,0,0,1,1.68
13_2_33,19:19:00,19:19:00,CHB66D,7,0,0,1,1.9
13_2_33,19:20:00,19:20:00,CHB64D,8,0,0,1,2.39
13_2_33,19:20:30,19:20:30,CHB74D,9,0,0,1,2.48
13_2_33,19:21:00,19:21:00,CHB18C,10,0,0,1,3.04
13_2_33,19:23:00,19:23:00,CHB117B,11,0,0,1,3.41
13_2_33,19:24:00,19:24:00,CHB20C,12,0,0,1,3.58
13_2_33,19:24:30,19:24:30,CHB21C,13,0,0,1,4.06
13_2_33,19:25:00,19:25:00,CHB22B,14,0,0,1,4.44
13_2_33,19:26:00,19:26:00,CHB168B,15,0,0,1,4.74
13_2_33,19:26:30,19:26:30,CHB171B,16,0,0,1,5.01
13_2_33,19:27:00,19:27:00,CHB174B,17,0,0,1,5.23
13_2_33,19:28:00,19:28:00,CHB178D,18,0,0,1,5.6
13_2_33,19:28:30,19:28:30,CHB179D,19,0,0,1,5.92
13_2_33,19:29:00,19:29:00,CHB22D,20,0,0,1,6.31
13_2_33,19:30:00,19:30:00,CHB23A,21,0,0,1,6.56
13_2_33,19:30:30,19:30:30,CHB24A,22,0,0,1,6.71
13_2_33,19:31:00,19:31:00,CHB115B,23,0,0,1,7.13
13_2_33,19:32:00,19:32:00,CHB51D,24,0,0,1,7.7
14_1_1,15:55:00,15:55:00,CHB51D,1,0,0,1,0
14_1_1,15:56:00,15:56:00,CHB115D,2,0,0,1,0.57
14_1_1,15:57:00,15:57:00,CHB24D,3,0,0,1,0.98
14_1_1,15:57:30,15:57:30,CHB25A,4,0,0,1,1.16
14_1_1,15:58:00,15:58:00,CHB26A,5,0,0,1,1.48
14_1_1,15:59:00,15:59:00,CHB17A,6,0,0,1,1.68
14_1_1,16:00:00,16:00:00,CHB16A,7,0,0,1,2.07
14_1_1,16:01:00,16:01:00,CHB116A,8,0,0,1,2.25
14_1_1,16:02:00,16:02:00,CHB6A,9,0,0,1,2.48
14_1_1,16:02:30,16:02:30,CHB67D,10,0,0,1,2.74
14_1_1,16:03:00,16:03:00,CHB5D,11,0,0,1,3.15
14_1_1,16:03:30,16:03:30,CHB214D,12,0,0,1,3.6
14_1_1,16:04:00,16:04:00,CHB4D,13,0,0,1,3.77
14_1_1,16:04:30,16:04:30,CHB44D,14,0,0,1,3.86
14_1_1,16:05:00,16:05:00,CHB119D,15,0,0,1,4.06
14_1_1,16:06:00,16:06:00,CHB118D,16,0,0,1,4.31
14_1_1,16:06:30,16:06:30,CHB2D,17,0,0,1,4.52
14_1_1,16:07:00,16:07:00,CHB1D,18,0,0,1,4.7
14_1_1,16:07:30,16:07:30,CHB45C,19,0,0,1,4.87
14_1_1,16:09:00,16:09:00,RIC22D,20,0,0,1,5.42
14_1_1,16:09:30,16:09:30,RIC14D,21,0,0,1,5.55
14_1_1,16:10:00,16:10:00,RIC5D,22,0,0,1,5.82
14_1_1,16:11:00,16:11:00,RIC12C,23,0,0,1,6.07
14_1_1,16:11:30,16:11:30,RIC1D,24,0,0,1,6.28
14_1_1,16:13:00,16:15:00,RIC24C,25,0,0,1,6.8
14_1_1,16:15:30,16:15:30,RIC19A,26,0,0,1,7.05
14_1_1,16:16:00,16:16:00,RIC1F,27,0,0,1,7.33
14_1_1,16:16:30,16:16:30,RIC5B,28,0,0,1,7.69
14_1_1,16:17:00,16:17:00,RIC14B,29,0,0,1,7.96
14_1_1,16:17:30,16:17:30,RIC21B,30,0,0,1,8.2
14_1_1,16:19:00,16:19:00,CHB53H,31,0,0,1,9.65
14_1_1,16:19:30,16:19:30,CHB54C,32,0,0,1,10.04
14_1_1,16:20:00,16:20:00,CHB55C,33,0,0,1,10.6
14_1_1,16:21:00,16:21:00,CHB93B,34,0,0,1,10.8
14_1_1,16:21:30,16:21:30,CHB18B,35,0,0,1,11.04
14_1_1,16:22:00,16:22:00,CHB117B,36,0,0,1,11.42
14_1_1,16:23:00,16:23:00,CHB120B,37,0,0,1,11.81
14_1_1,16:23:30,16:23:30,CHB24C,38,0,0,1,12.07
14_1_1,16:24:00,16:24:00,CHB115B,39,0,0,1,12.48
14_1_1,16:25:00,16:25:00,CHB51D,40,0,0,1,13.05
14_2_1,5:21:00,5:21:00,RIC24C,1,0,0,1,0
14_2_1,5:21:30,5:21:30,RIC19A,2,0,0,1,0.25
14_2_1,5:22:00,5:22:00,RIC1F,3,0,0,1,0.53
14_2_1,5:22:30,5:22:30,RIC5B,4,0,0,1,0.89
14_2_1,5:23:00,5:23:00,RIC14B,5,0,0,1,1.16
14_2_1,5:23:30,5:23:30,RIC21B,6,0,0,1,1.39
14_2_1,5:24:00,5:24:00,CHB45A,7,0,0,1,1.84
14_2_1,5:24:30,5:24:30,CHB1A,8,0,0,1,2.01
14_2_1,5:25:00,5:25:00,CHB2A,9,0,0,1,2.19
14_2_1,5:26:00,5:26:00,CHB118A,10,0,0,1,2.4
14_2_1,5:26:30,5:26:30,CHB119A,11,0,0,1,2.65
14_2_1,5:27:00,5:27:00,CHB44A,12,0,0,1,2.85
14_2_1,5:28:00,5:28:00,CHB4A,13,0,0,1,2.94
14_2_1,5:28:30,5:28:30,CHB48A,14,0,0,1,3.13
14_2_1,5:29:00,5:29:00,CHB5B,15,0,0,1,3.56
14_2_1,5:30:00,5:30:00,CHB67B,16,0,0,1,3.97
14_2_1,5:31:00,5:31:00,CHB6B,17,0,0,1,4.23
14_2_1,5:32:00,5:32:00,CHB116C,18,0,0,1,4.46
14_2_1,5:33:00,5:33:00,CHB16C,19,0,0,1,4.64
14_2_1,5:33:30,5:33:30,CHB17C,20,0,0,1,5.03
14_2_1,5:34:00,5:34:00,CHB26C,21,0,0,1,5.23
14_2_1,5:35:00,5:35:00,CHB25C,22,0,0,1,5.55
14_2_1,5:35:30,5:35:30,CHB24C,23,0,0,1,5.73
14_2_1,5:36:00,5:36:00,CHB115B,24,0,0,1,6.14
14_2_1,5:37:00,5:37:00,CHB51D,25,0,0,1,6.71
14_4_1,5:40:00,5:40:00,CHB51D,1,0,0,1,0
14_4_1,5:41:00,5:41:00,CHB115D,2,0,0,1,0.57
14_4_1,5:42:00,5:42:00,CHB24D,3,0,0,1,0.98
14_4_1,5:42:30,5:42:30,CHB25A,4,0,0,1,1.16
14_4_1,5:43:00,5:43:00,CHB19D,5,0,0,1,1.55
14_4_1,5:44:00,5:44:00,CHB18D,6,0,0,1,2.01
14_4_1,5:45:00,5:45:00,CHB93D,7,0,0,1,2.25
14_4_1,5:45:30,5:45:30,CHB55A,8,0,0,1,2.45
14_4_1,5:46:00,5:46:00,CHB54A,9,0,0,1,3.01
14_4_1,5:47:00,5:47:00,CHB53A,10,0,0,1,3.4
14_4_1,5:48:00,5:48:00,CHB206D,11,0,0,1,4.51
14_4_1,5:49:00,5:49:00,RIC22D,12,0,0,1,5.02
14_4_1,5:49:30,5:49:30,RIC14D,13,0,0,1,5.15
14_4_1,5:50:00,5:50:00,RIC5D,14,0,0,1,5.42
14_4_1,5:51:00,5:51:00,RIC12C,15,0,0,1,5.67
14_4_1,5:51:30,5:51:30,RIC1D,16,0,0,1,5.87
14_4_1,5:52:00,5:54:00,RIC24C,17,0,0,1,6.4
14_4_1,5:55:00,5:55:00,RIC19A,18,0,0,1,6.65
14_4_1,5:55:30,5:55:30,RIC1F,19,0,0,1,6.93
14_4_1,5:56:00,5:56:00,RIC5B,20,0,0,1,7.29
14_4_1,5:57:00,5:57:00,RIC14B,21,0,0,1,7.56
14_4_1,5:57:30,5:57:30,RIC21B,22,0,0,1,7.8
14_4_1,5:58:00,5:58:00,CHB45A,23,0,0,1,8.24
14_4_1,5:58:30,5:58:30,CHB1A,24,0,0,1,8.41
14_4_1,5:59:00,5:59:00,CHB2A,25,0,0,1,8.59
14_4_1,5:59:30,5:59:30,CHB118A,26,0,0,1,8.8
14_4_1,6:00:00,6:00:00,CHB119A,27,0,0,1,9.05
14_4_1,6:01:00,6:01:00,CHB44A,28,0,0,1,9.25
14_4_1,6:02:00,6:02:00,CHB4A,29,0,0,1,9.34
14_4_1,6:02:30,6:02:30,CHB48A,30,0,0,1,9.53
14_4_1,6:03:00,6:03:00,CHB5B,31,0,0,1,9.96
14_4_1,6:04:00,6:04:00,CHB67B,32,0,0,1,10.37
14_4_1,6:04:30,6:04:30,CHB6B,33,0,0,1,10.63
14_4_1,6:05:00,6:05:00,CHB116C,34,0,0,1,10.86
14_4_1,6:06:00,6:06:00,CHB16C,35,0,0,1,11.04
14_4_1,6:07:00,6:07:00,CHB17C,36,0,0,1,11.44
14_4_1,6:08:00,6:08:00,CHB26C,37,0,0,1,11.63
14_4_1,6:08:30,6:08:30,CHB25C,38,0,0,1,11.95
14_4_1,6:09:00,6:09:00,CHB24C,39,0,0,1,12.13
14_4_1,6:10:00,6:10:00,CHB115B,40,0,0,1,12.54
14_4_1,6:10:30,6:10:30,CHB51D,41,0,0,1,13.11
14_1_2,16:28:00,16:28:00,CHB51D,1,0,0,1,0
14_1_2,16:29:00,16:29:00,CHB115D,2,0,0,1,0.57
14_1_2,16:30:00,16:30:00,CHB24D,3,0,0,1,0.98
14_1_2,16:30:30,16:30:30,CHB25A,4,0,0,1,1.16
14_1_2,16:31:00,16:31:00,CHB26A,5,0,0,1,1.48
14_1_2,16:32:00,16:32:00,CHB17A,6,0,0,1,1.68
14_1_2,16:33:00,16:33:00,CHB16A,7,0,0,1,2.07
14_1_2,16:34:00,16:34:00,CHB116A,8,0,0,1,2.25
14_1_2,16:35:00,16:35:00,CHB6A,9,0,0,1,2.48
14_1_2,16:35:30,16:35:30,CHB67D,10,0,0,1,2.74
14_1_2,16:36:00,16:36:00,CHB5D,11,0,0,1,3.15
14_1_2,16:36:30,16:36:30,CHB214D,12,0,0,1,3.6
14_1_2,16:37:00,16:37:00,CHB4D,13,0,0,1,3.77
14_1_2,16:37:30,16:37:30,CHB44D,14,0,0,1,3.86
14_1_2,16:38:00,16:38:00,CHB119D,15,0,0,1,4.06
14_1_2,16:39:00,16:39:00,CHB118D,16,0,0,1,4.31
14_1_2,16:39:30,16:39:30,CHB2D,17,0,0,1,4.52
14_1_2,16:40:00,16:40:00,CHB1D,18,0,0,1,4.7
14_1_2,16:40:30,16:40:30,CHB45C,19,0,0,1,4.87
14_1_2,16:42:00,16:42:00,RIC22D,20,0,0,1,5.42
14_1_2,16:42:30,16:42:30,RIC14D,21,0,0,1,5.55
14_1_2,16:43:00,16:43:00,RIC5D,22,0,0,1,5.82
14_1_2,16:44:00,16:44:00,RIC12C,23,0,0,1,6.07
14_1_2,16:44:30,16:44:30,RIC1D,24,0,0,1,6.28
14_1_2,16:46:00,16:48:00,RIC24C,25,0,0,1,6.8
14_1_2,16:48:30,16:48:30,RIC19A,26,0,0,1,7.05
14_1_2,16:49:00,16:49:00,RIC1F,27,0,0,1,7.33
14_1_2,16:49:30,16:49:30,RIC5B,28,0,0,1,7.69
14_1_2,16:50:00,16:50:00,RIC14B,29,0,0,1,7.96
14_1_2,16:50:30,16:50:30,RIC21B,30,0,0,1,8.2
14_1_2,16:52:00,16:52:00,CHB53H,31,0,0,1,9.65
14_1_2,16:52:30,16:52:30,CHB54C,32,0,0,1,10.04
14_1_2,16:53:00,16:53:00,CHB55C,33,0,0,1,10.6
14_1_2,16:54:00,16:54:00,CHB93B,34,0,0,1,10.8
14_1_2,16:54:30,16:54:30,CHB18B,35,0,0,1,11.04
14_1_2,16:55:00,16:55:00,CHB117B,36,0,0,1,11.42
14_1_2,16:56:00,16:56:00,CHB120B,37,0,0,1,11.81
14_1_2,16:56:30,16:56:30,CHB24C,38,0,0,1,12.07
14_1_2,16:57:00,16:57:00,CHB115B,39,0,0,1,12.48
14_1_2,16:58:00,16:58:00,CHB51D,40,0,0,1,13.05
14_4_2,6:15:00,6:15:00,CHB51D,1,0,0,1,0
14_4_2,6:16:00,6:16:00,CHB115D,2,0,0,1,0.57
14_4_2,6:17:00,6:17:00,CHB24D,3,0,0,1,0.98
14_4_2,6:17:30,6:17:30,CHB25A,4,0,0,1,1.16
14_4_2,6:18:00,6:18:00,CHB19D,5,0,0,1,1.55
14_4_2,6:19:00,6:19:00,CHB18D,6,0,0,1,2.01
14_4_2,6:20:00,6:20:00,CHB93D,7,0,0,1,2.25
14_4_2,6:20:30,6:20:30,CHB55A,8,0,0,1,2.45
14_4_2,6:21:00,6:21:00,CHB54A,9,0,0,1,3.01
14_4_2,6:22:00,6:22:00,CHB53A,10,0,0,1,3.4
14_4_2,6:23:00,6:23:00,CHB206D,11,0,0,1,4.51
14_4_2,6:24:00,6:24:00,RIC22D,12,0,0,1,5.02
14_4_2,6:24:30,6:24:30,RIC14D,13,0,0,1,5.15
14_4_2,6:25:00,6:25:00,RIC5D,14,0,0,1,5.42
14_4_2,6:26:00,6:26:00,RIC12C,15,0,0,1,5.67
14_4_2,6:26:30,6:26:30,RIC1D,16,0,0,1,5.87
14_4_2,6:27:00,6:29:00,RIC24C,17,0,0,1,6.4
14_4_2,6:30:00,6:30:00,RIC19A,18,0,0,1,6.65
14_4_2,6:30:30,6:30:30,RIC1F,19,0,0,1,6.93
14_4_2,6:31:00,6:31:00,RIC5B,20,0,0,1,7.29
14_4_2,6:32:00,6:32:00,RIC14B,21,0,0,1,7.56
14_4_2,6:32:30,6:32:30,RIC21B,22,0,0,1,7.8
14_4_2,6:33:00,6:33:00,CHB45A,23,0,0,1,8.24
14_4_2,6:33:30,6:33:30,CHB1A,24,0,0,1,8.41
14_4_2,6:34:00,6:34:00,CHB2A,25,0,0,1,8.59
14_4_2,6:34:30,6:34:30,CHB118A,26,0,0,1,8.8
14_4_2,6:35:00,6:35:00,CHB119A,27,0,0,1,9.05
14_4_2,6:36:00,6:36:00,CHB44A,28,0,0,1,9.25
14_4_2,6:37:00,6:37:00,CHB4A,29,0,0,1,9.34
14_4_2,6:37:30,6:37:30,CHB48A,30,0,0,1,9.53
14_4_2,6:38:00,6:38:00,CHB5B,31,0,0,1,9.96
14_4_2,6:39:00,6:39:00,CHB67B,32,0,0,1,10.37
14_4_2,6:39:30,6:39:30,CHB6B,33,0,0,1,10.63
14_4_2,6:40:00,6:40:00,CHB116C,34,0,0,1,10.86
14_4_2,6:41:00,6:41:00,CHB16C,35,0,0,1,11.04
14_4_2,6:42:00,6:42:00,CHB17C,36,0,0,1,11.44
14_4_2,6:43:00,6:43:00,CHB26C,37,0,0,1,11.63
14_4_2,6:43:30,6:43:30,CHB25C,38,0,0,1,11.95
14_4_2,6:44:00,6:44:00,CHB24C,39,0,0,1,12.13
14_4_2,6:45:00,6:45:00,CHB115B,40,0,0,1,12.54
14_4_2,6:45:30,6:45:30,CHB51D,41,0,0,1,13.11
14_1_3,16:42:00,16:42:00,CHB51D,1,0,0,1,0
14_1_3,16:43:00,16:43:00,CHB115D,2,0,0,1,0.57
14_1_3,16:44:00,16:44:00,CHB24D,3,0,0,1,0.98
14_1_3,16:44:30,16:44:30,CHB25A,4,0,0,1,1.16
14_1_3,16:45:00,16:45:00,CHB26A,5,0,0,1,1.48
14_1_3,16:46:00,16:46:00,CHB17A,6,0,0,1,1.68
14_1_3,16:47:00,16:47:00,CHB16A,7,0,0,1,2.07
14_1_3,16:48:00,16:48:00,CHB116A,8,0,0,1,2.25
14_1_3,16:49:00,16:49:00,CHB6A,9,0,0,1,2.48
14_1_3,16:49:30,16:49:30,CHB67D,10,0,0,1,2.74
14_1_3,16:50:00,16:50:00,CHB5D,11,0,0,1,3.15
14_1_3,16:50:30,16:50:30,CHB214D,12,0,0,1,3.6
14_1_3,16:51:00,16:51:00,CHB4D,13,0,0,1,3.77
14_1_3,16:51:30,16:51:30,CHB44D,14,0,0,1,3.86
14_1_3,16:52:00,16:52:00,CHB119D,15,0,0,1,4.06
14_1_3,16:53:00,16:53:00,CHB118D,16,0,0,1,4.31
14_1_3,16:53:30,16:53:30,CHB2D,17,0,0,1,4.52
14_1_3,16:54:00,16:54:00,CHB1D,18,0,0,1,4.7
14_1_3,16:54:30,16:54:30,CHB45C,19,0,0,1,4.87
14_1_3,16:56:00,16:56:00,RIC22D,20,0,0,1,5.42
14_1_3,16:56:30,16:56:30,RIC14D,21,0,0,1,5.55
14_1_3,16:57:00,16:57:00,RIC5D,22,0,0,1,5.82
14_1_3,16:58:00,16:58:00,RIC12C,23,0,0,1,6.07
14_1_3,16:58:30,16:58:30,RIC1D,24,0,0,1,6.28
14_1_3,17:00:00,17:02:00,RIC24C,25,0,0,1,6.8
14_1_3,17:02:30,17:02:30,RIC19A,26,0,0,1,7.05
14_1_3,17:03:00,17:03:00,RIC1F,27,0,0,1,7.33
14_1_3,17:03:30,17:03:30,RIC5B,28,0,0,1,7.69
14_1_3,17:04:00,17:04:00,RIC14B,29,0,0,1,7.96
14_1_3,17:04:30,17:04:30,RIC21B,30,0,0,1,8.2
